年,路線方向,路段,交流道,縣市,進出口,週類別,交通輛數
2022,國1南向路段,非主線資料,台北,臺北市,進口,週2-4,20858
2022,國1北向路段,非主線資料,台北,臺北市,進口,週2-4,25870
2022,國1南向路段,非主線資料,台北,臺北市,出口,週六,33250
2022,國1北向路段,非主線資料,台北,臺北市,出口,週六,20217
2022,國1南向路段,非主線資料,台北,臺北市,進口,週六,20789
2022,國1北向路段,非主線資料,台北,臺北市,進口,週六,26804
2022,國1南向路段,非主線資料,台北,臺北市,出口,週日,31725
2022,國1北向路段,非主線資料,台北,臺北市,出口,週日,17761
2022,國1南向路段,非主線資料,台北,臺北市,進口,週日,18446
2022,國1北向路段,非主線資料,台北,臺北市,進口,週日,26541
2022,國3甲西向路段,非主線資料,台北端,臺北市,出口,週2-4,22714
2022,國3甲東向路段,非主線資料,台北端,臺北市,進口,週2-4,23863
2022,國3甲西向路段,非主線資料,台北端,臺北市,出口,週六,21190
2022,國3甲東向路段,非主線資料,台北端,臺北市,進口,週六,23824
2022,國3甲西向路段,非主線資料,台北端,臺北市,出口,週日,20325
2022,國3甲東向路段,非主線資料,台北端,臺北市,進口,週日,20170
2022,國8西向路段,非主線資料,台南端,臺南市,出口,週2-4,12068
2022,國8東向路段,非主線資料,台南端,臺南市,進口,週2-4,12858
2022,國8西向路段,非主線資料,台南端,臺南市,出口,週六,12414
2022,國8東向路段,非主線資料,台南端,臺南市,進口,週六,13722
2022,國8西向路段,非主線資料,台南端,臺南市,出口,週日,11870
2022,國8東向路段,非主線資料,台南端,臺南市,進口,週日,12287
2022,國1南向路段,非主線資料,台南系統,臺南市,出口,週2-4,9243
2022,國8東向路段,非主線資料,台南系統,臺南市,出口,週2-4,15850
2022,國1北向路段,非主線資料,台南系統,臺南市,出口,週2-4,23002
2022,國8西向路段,非主線資料,台南系統,臺南市,出口,週2-4,18165
2022,國1南向路段,非主線資料,台南系統,臺南市,進口,週2-4,24296
2022,國8東向路段,非主線資料,台南系統,臺南市,進口,週2-4,16603
2022,國1北向路段,非主線資料,台南系統,臺南市,進口,週2-4,9742
2022,國8西向路段,非主線資料,台南系統,臺南市,進口,週2-4,14994
2022,國1南向路段,非主線資料,台南系統,臺南市,出口,週六,9736
2022,國8東向路段,非主線資料,台南系統,臺南市,出口,週六,16347
2022,國1北向路段,非主線資料,台南系統,臺南市,出口,週六,21823
2022,國8西向路段,非主線資料,台南系統,臺南市,出口,週六,17988
2022,國1南向路段,非主線資料,台南系統,臺南市,進口,週六,22702
2022,國8東向路段,非主線資料,台南系統,臺南市,進口,週六,16790
2022,國1北向路段,非主線資料,台南系統,臺南市,進口,週六,10113
2022,國8西向路段,非主線資料,台南系統,臺南市,進口,週六,13525
2022,國1南向路段,非主線資料,台南系統,臺南市,出口,週日,8854
2022,國8東向路段,非主線資料,台南系統,臺南市,出口,週日,13694
2022,國1北向路段,非主線資料,台南系統,臺南市,出口,週日,21331
2022,國8西向路段,非主線資料,台南系統,臺南市,出口,週日,16915
2022,國1南向路段,非主線資料,台南系統,臺南市,進口,週日,21458
2022,國8東向路段,非主線資料,台南系統,臺南市,進口,週日,16994
2022,國1北向路段,非主線資料,台南系統,臺南市,進口,週日,10060
2022,國8西向路段,非主線資料,台南系統,臺南市,進口,週日,12895
2022,國3南向路段,非主線資料,名間,南投縣,出口,週2-4,7732
2022,國3北向路段,非主線資料,名間,南投縣,出口,週2-4,1833
2022,國3南向路段,非主線資料,名間,南投縣,進口,週2-4,1895
2022,國3北向路段,非主線資料,名間,南投縣,進口,週2-4,8011
2022,國3南向路段,非主線資料,名間,南投縣,出口,週六,10920
2022,國3北向路段,非主線資料,名間,南投縣,出口,週六,2118
2022,國3南向路段,非主線資料,名間,南投縣,進口,週六,2138
2022,國3北向路段,非主線資料,名間,南投縣,進口,週六,10048
2022,國3南向路段,非主線資料,名間,南投縣,出口,週日,8775
2022,國3北向路段,非主線資料,名間,南投縣,出口,週日,3197
2022,國3南向路段,非主線資料,名間,南投縣,進口,週日,2232
2022,國3北向路段,非主線資料,名間,南投縣,進口,週日,8874
2022,國4東向路段,非主線資料,后豐,臺中市,出口,週2-4,11121
2022,國4西向路段,非主線資料,后豐,臺中市,進口,週2-4,11632
2022,國4東向路段,非主線資料,后豐,臺中市,出口,週六,10478
2022,國4西向路段,非主線資料,后豐,臺中市,進口,週六,10604
2022,國4東向路段,非主線資料,后豐,臺中市,出口,週日,9548
2022,國4西向路段,非主線資料,后豐,臺中市,進口,週日,9726
2022,國1南向路段,非主線資料,后里,臺中市,出口,週2-4,2120
2022,國1北向路段,非主線資料,后里,臺中市,出口,週2-4,12217
2022,國1南向路段,非主線資料,后里,臺中市,進口,週2-4,10739
2022,國1北向路段,非主線資料,后里,臺中市,進口,週2-4,2047
2022,國1南向路段,非主線資料,后里,臺中市,出口,週六,3197
2022,國1北向路段,非主線資料,后里,臺中市,出口,週六,11008
2022,國1南向路段,非主線資料,后里,臺中市,進口,週六,9603
2022,國1北向路段,非主線資料,后里,臺中市,進口,週六,2591
2022,國1南向路段,非主線資料,后里,臺中市,出口,週日,3999
2022,國1北向路段,非主線資料,后里,臺中市,出口,週日,10503
2022,國1南向路段,非主線資料,后里,臺中市,進口,週日,8899
2022,國1北向路段,非主線資料,后里,臺中市,進口,週日,3285
2022,國3南向路段,非主線資料,和美,彰化縣,出口,週2-4,5875
2022,國3北向路段,非主線資料,和美,彰化縣,出口,週2-4,15993
2022,國3南向路段,非主線資料,和美,彰化縣,進口,週2-4,15365
2022,國3北向路段,非主線資料,和美,彰化縣,進口,週2-4,5730
2022,國3南向路段,非主線資料,和美,彰化縣,出口,週六,6213
2022,國3北向路段,非主線資料,和美,彰化縣,出口,週六,13879
2022,國3南向路段,非主線資料,和美,彰化縣,進口,週六,12941
2022,國3北向路段,非主線資料,和美,彰化縣,進口,週六,5376
2022,國3南向路段,非主線資料,和美,彰化縣,出口,週日,5419
2022,國3北向路段,非主線資料,和美,彰化縣,出口,週日,11970
2022,國3南向路段,非主線資料,和美,彰化縣,進口,週日,12307
2022,國3北向路段,非主線資料,和美,彰化縣,進口,週日,5796
2022,國1南向路段,非主線資料,員林,彰化縣,出口,週2-4,12579
2022,國1北向路段,非主線資料,員林,彰化縣,出口,週2-4,3135
2022,國1南向路段,非主線資料,員林,彰化縣,進口,週2-4,2699
2022,國1北向路段,非主線資料,員林,彰化縣,進口,週2-4,11969
2022,國1南向路段,非主線資料,員林,彰化縣,出口,週六,12801
2022,國1北向路段,非主線資料,員林,彰化縣,出口,週六,3342
2022,國1南向路段,非主線資料,員林,彰化縣,進口,週六,3370
2022,國1北向路段,非主線資料,員林,彰化縣,進口,週六,12333
2022,國1南向路段,非主線資料,員林,彰化縣,出口,週日,11058
2022,國1北向路段,非主線資料,員林,彰化縣,出口,週日,3896
2022,國1南向路段,非主線資料,員林,彰化縣,進口,週日,3097
2022,國1北向路段,非主線資料,員林,彰化縣,進口,週日,11583
2022,國3南向路段,非主線資料,善化,臺南市,出口,週2-4,3642
2022,國3北向路段,非主線資料,善化,臺南市,出口,週2-4,4314
2022,國3南向路段,非主線資料,善化,臺南市,進口,週2-4,4781
2022,國3北向路段,非主線資料,善化,臺南市,進口,週2-4,3572
2022,國3南向路段,非主線資料,善化,臺南市,出口,週六,3637
2022,國3北向路段,非主線資料,善化,臺南市,出口,週六,4260
2022,國3南向路段,非主線資料,善化,臺南市,進口,週六,5056
2022,國3北向路段,非主線資料,善化,臺南市,進口,週六,3987
2022,國3南向路段,非主線資料,善化,臺南市,出口,週日,4537
2022,國3北向路段,非主線資料,善化,臺南市,出口,週日,4472
2022,國3南向路段,非主線資料,善化,臺南市,進口,週日,4238
2022,國3北向路段,非主線資料,善化,臺南市,進口,週日,3533
2022,國1南向路段,非主線資料,嘉義,嘉義市,出口,週2-4,9986
2022,國1北向路段,非主線資料,嘉義,嘉義市,出口,週2-4,7372
2022,國1南向路段,非主線資料,嘉義,嘉義市,進口,週2-4,7166
2022,國1北向路段,非主線資料,嘉義,嘉義市,進口,週2-4,10010
2022,國1南向路段,非主線資料,嘉義,嘉義市,出口,週六,11136
2022,國1北向路段,非主線資料,嘉義,嘉義市,出口,週六,8033
2022,國1南向路段,非主線資料,嘉義,嘉義市,進口,週六,7871
2022,國1北向路段,非主線資料,嘉義,嘉義市,進口,週六,10766
2022,國1南向路段,非主線資料,嘉義,嘉義市,出口,週日,9995
2022,國1北向路段,非主線資料,嘉義,嘉義市,出口,週日,7743
2022,國1南向路段,非主線資料,嘉義,嘉義市,進口,週日,7835
2022,國1北向路段,非主線資料,嘉義,嘉義市,進口,週日,11172
2022,國1南向路段,非主線資料,嘉義系統,嘉義縣,出口,週2-4,7177
2022,國1北向路段,非主線資料,嘉義系統,嘉義縣,出口,週2-4,6753
2022,國1南向路段,非主線資料,嘉義系統,嘉義縣,進口,週2-4,6698
2022,國1北向路段,非主線資料,嘉義系統,嘉義縣,進口,週2-4,7436
2022,國1南向路段,非主線資料,嘉義系統,嘉義縣,出口,週六,8342
2022,國1北向路段,非主線資料,嘉義系統,嘉義縣,出口,週六,8858
2022,國1南向路段,非主線資料,嘉義系統,嘉義縣,進口,週六,8226
2022,國1北向路段,非主線資料,嘉義系統,嘉義縣,進口,週六,8054
2022,國1南向路段,非主線資料,嘉義系統,嘉義縣,出口,週日,7401
2022,國1北向路段,非主線資料,嘉義系統,嘉義縣,出口,週日,9379
2022,國1南向路段,非主線資料,嘉義系統,嘉義縣,進口,週日,9295
2022,國1北向路段,非主線資料,嘉義系統,嘉義縣,進口,週日,7994
2022,國6東向路段,非主線資料,國姓,南投縣,出口,週2-4,2517
2022,國6西向路段,非主線資料,國姓,南投縣,出口,週2-4,508
2022,國6東向路段,非主線資料,國姓,南投縣,進口,週2-4,478
2022,國6西向路段,非主線資料,國姓,南投縣,進口,週2-4,2447
2022,國6東向路段,非主線資料,國姓,南投縣,出口,週六,5059
2022,國6西向路段,非主線資料,國姓,南投縣,出口,週六,748
2022,國6東向路段,非主線資料,國姓,南投縣,進口,週六,575
2022,國6西向路段,非主線資料,國姓,南投縣,進口,週六,3171
2022,國6東向路段,非主線資料,國姓,南投縣,出口,週日,3092
2022,國6西向路段,非主線資料,國姓,南投縣,出口,週日,1291
2022,國6東向路段,非主線資料,國姓,南投縣,進口,週日,481
2022,國6西向路段,非主線資料,國姓,南投縣,進口,週日,4407
2022,國1南向路段,非主線資料,圓山,臺北市,出口,週2-4,13058
2022,國1北向路段,非主線資料,圓山,臺北市,出口,週2-4,57308
2022,國1南向路段,非主線資料,圓山,臺北市,進口,週2-4,60621
2022,國1北向路段,非主線資料,圓山,臺北市,進口,週2-4,15783
2022,國1南向路段,非主線資料,圓山,臺北市,出口,週六,13618
2022,國1北向路段,非主線資料,圓山,臺北市,出口,週六,60589
2022,國1南向路段,非主線資料,圓山,臺北市,進口,週六,60161
2022,國1北向路段,非主線資料,圓山,臺北市,進口,週六,14711
2022,國1南向路段,非主線資料,圓山,臺北市,出口,週日,12427
2022,國1北向路段,非主線資料,圓山,臺北市,出口,週日,57416
2022,國1南向路段,非主線資料,圓山,臺北市,進口,週日,56174
2022,國1北向路段,非主線資料,圓山,臺北市,進口,週日,13681
2022,國3南向路段,非主線資料,土城,新北市,出口,週2-4,19614
2022,國3北向路段,非主線資料,土城,新北市,出口,週2-4,37579
2022,國3南向路段,非主線資料,土城,新北市,進口,週2-4,37607
2022,國3北向路段,非主線資料,土城,新北市,進口,週2-4,16859
2022,國3南向路段,非主線資料,土城,新北市,出口,週六,15100
2022,國3北向路段,非主線資料,土城,新北市,出口,週六,37100
2022,國3南向路段,非主線資料,土城,新北市,進口,週六,36927
2022,國3北向路段,非主線資料,土城,新北市,進口,週六,13659
2022,國3南向路段,非主線資料,土城,新北市,出口,週日,12371
2022,國3北向路段,非主線資料,土城,新北市,出口,週日,36335
2022,國3南向路段,非主線資料,土城,新北市,進口,週日,36310
2022,國3北向路段,非主線資料,土城,新北市,進口,週日,10899
2022,國5南向路段,非主線資料,坪林,宜蘭縣,出口,週2-4,1589
2022,國5北向路段,非主線資料,坪林,宜蘭縣,出口,週2-4,373
2022,國5南向路段,非主線資料,坪林,宜蘭縣,進口,週2-4,389
2022,國5北向路段,非主線資料,坪林,宜蘭縣,進口,週2-4,1660
2022,國5南向路段,非主線資料,坪林,宜蘭縣,出口,週六,1928
2022,國5北向路段,非主線資料,坪林,宜蘭縣,出口,週六,447
2022,國5南向路段,非主線資料,坪林,宜蘭縣,進口,週六,1810
2022,國5北向路段,非主線資料,坪林,宜蘭縣,進口,週六,2340
2022,國5南向路段,非主線資料,坪林,宜蘭縣,出口,週日,2314
2022,國5北向路段,非主線資料,坪林,宜蘭縣,出口,週日,1895
2022,國5南向路段,非主線資料,坪林,宜蘭縣,進口,週日,358
2022,國5北向路段,非主線資料,坪林,宜蘭縣,進口,週日,6551
2022,國6東向路段,非主線資料,埔里,南投縣,出口,週2-4,3838
2022,國6西向路段,非主線資料,埔里,南投縣,進口,週2-4,4034
2022,國6東向路段,非主線資料,埔里,南投縣,出口,週六,5925
2022,國6西向路段,非主線資料,埔里,南投縣,進口,週六,5458
