年,縣市,行政區,店面數,土地面積,超商密度,月
2023,苗栗縣,通霄鎮,6,107.8486,0.055634,3
2023,苗栗縣,造橋鄉,3,47.9978,0.062503,3
2023,苗栗縣,獅潭鄉,2,79.4324,0.025179,3
2023,苗栗縣,銅鑼鄉,7,78.3805,0.089308,3
2023,苗栗縣,頭份市,51,53.3205,0.956480,3
2023,苗栗縣,頭屋鄉,5,52.5046,0.095230,3
2023,桃園市,八德區,89,33.7111,2.640080,3
2023,桃園市,大園區,49,87.3925,0.560689,3
2023,桃園市,大溪區,28,105.1206,0.266361,3
2023,桃園市,中壢區,199,76.5200,2.600627,3
2023,桃園市,平鎮區,84,47.7532,1.759044,3
2023,桃園市,桃園區,196,34.8046,5.631440,3
2023,桃園市,復興區,2,350.7775,0.005702,3
2023,桃園市,新屋區,16,85.0166,0.188199,3
2023,桃園市,楊梅區,74,89.1229,0.830314,3
2023,桃園市,龍潭區,55,75.2341,0.731051,3
2023,桃園市,龜山區,109,72.0177,1.513517,3
2023,桃園市,蘆竹區,95,75.5025,1.258236,3
2023,桃園市,觀音區,32,87.9807,0.363716,3
2023,高雄市,三民區,92,19.7866,4.649611,3
2023,高雄市,大社區,11,26.5848,0.413770,3
2023,高雄市,大寮區,45,71.0400,0.633446,3
2023,高雄市,大樹區,12,66.9811,0.179155,3
2023,高雄市,小港區,40,45.4426,0.880231,3
2023,高雄市,仁武區,41,36.0808,1.136338,3
2023,高雄市,內門區,3,95.6224,0.031373,3
2023,高雄市,六龜區,1,194.1584,0.005150,3
2023,高雄市,左營區,73,19.3823,3.766323,3
2023,高雄市,永安區,1,22.6141,0.044220,3
2023,高雄市,田寮區,1,92.6802,0.010790,3
2023,高雄市,甲仙區,2,124.0340,0.016125,3
2023,高雄市,杉林區,2,104.0036,0.019230,3
2023,高雄市,那瑪夏區,1,252.9895,0.003953,3
2023,高雄市,岡山區,37,47.9421,0.771764,3
2023,高雄市,林園區,19,32.2860,0.588490,3
2023,高雄市,阿蓮區,6,34.6164,0.173328,3
2023,高雄市,前金區,18,1.8573,9.691487,3
2023,高雄市,前鎮區,58,19.1207,3.033362,3
2023,高雄市,美濃區,5,120.0316,0.041656,3
2023,高雄市,茄萣區,6,15.7624,0.380653,3
2023,高雄市,茂林區,2,194.0000,0.010309,3
2023,高雄市,苓雅區,64,8.1522,7.850642,3
2023,高雄市,桃源區,1,928.9800,0.001076,3
2023,高雄市,梓官區,8,11.5967,0.689851,3
2023,高雄市,鳥松區,15,24.5927,0.609937,3
2023,高雄市,湖內區,5,20.1615,0.247997,3
2023,高雄市,新興區,32,1.9764,16.191054,3
2023,高雄市,楠梓區,59,25.8276,2.284378,3
2023,高雄市,路竹區,18,48.4348,0.371634,3
2023,高雄市,鼓山區,69,14.7523,4.677237,3
2023,高雄市,旗山區,3,94.6122,0.031708,3
2023,高雄市,旗津區,4,1.7341,2.306672,3
2023,高雄市,鳳山區,102,26.7590,3.811802,3
2023,高雄市,橋頭區,14,25.9379,0.539751,3
2023,高雄市,燕巢區,7,65.3950,0.107042,3
2023,高雄市,彌陀區,4,14.7772,0.270687,3
2023,高雄市,鹽埕區,13,1.4161,9.180142,3
2023,基隆市,七堵區,24,56.2659,0.426546,3
2023,基隆市,中山區,14,10.5238,1.330318,3
2023,基隆市,中正區,28,10.2118,2.741926,3
2023,基隆市,仁愛區,31,4.2335,7.322546,3
2023,基隆市,安樂區,33,18.0250,1.830791,3
2023,基隆市,信義區,20,10.6706,1.874309,3
2023,基隆市,暖暖區,13,22.8283,0.569469,3
2023,連江縣,北竿鄉,3,9.9000,0.303030,3
2023,連江縣,東引鄉,1,3.8000,0.263158,3
2023,連江縣,南竿鄉,5,10.4000,0.480769,3
2023,連江縣,莒光鄉,1,4.7000,0.212766,3
2023,雲林縣,二崙鄉,4,59.5625,0.067156,3
2023,雲林縣,口湖鄉,4,80.4612,0.049713,3
2023,雲林縣,土庫鎮,8,49.0212,0.163195,3
2023,雲林縣,大埤鄉,4,44.9973,0.088894,3
2023,雲林縣,元長鄉,2,71.5872,0.027938,3
2023,雲林縣,斗六市,47,93.7151,0.501520,3
2023,雲林縣,斗南鎮,13,48.1505,0.269987,3
2023,雲林縣,水林鄉,1,72.9582,0.013706,3
2023,雲林縣,北港鎮,8,41.4999,0.192772,3
2023,雲林縣,古坑鄉,5,166.6059,0.030011,3
2023,雲林縣,四湖鄉,4,77.1189,0.051868,3
2023,雲林縣,西螺鎮,17,49.7985,0.341376,3
2023,雲林縣,東勢鄉,1,48.3562,0.020680,3
2023,雲林縣,林內鄉,3,37.6035,0.079780,3
2023,雲林縣,虎尾鎮,37,68.7420,0.538244,3
2023,雲林縣,崙背鄉,4,58.4840,0.068395,3
2023,雲林縣,麥寮鄉,12,80.1668,0.149688,3
2023,雲林縣,莿桐鄉,8,50.8502,0.157325,3
2023,雲林縣,臺西鄉,6,54.0983,0.110909,3
2023,雲林縣,褒忠鄉,4,37.0552,0.107947,3
2023,新北市,八里區,31,39.4933,0.784943,3
2023,新北市,三芝區,6,65.9909,0.090922,3
2023,新北市,三重區,188,16.3170,11.521726,3
2023,新北市,三峽區,47,191.4508,0.245494,3
2023,新北市,土城區,90,29.5578,3.044882,3
2023,新北市,中和區,172,20.1440,8.538523,3
2023,新北市,五股區,46,34.8632,1.319443,3
2023,新北市,平溪區,4,71.3382,0.056071,3
2023,新北市,永和區,70,5.7138,12.251041,3
2023,新北市,石門區,2,51.2645,0.039013,3
2023,新北市,石碇區,2,144.3498,0.013855,3
2023,新北市,汐止區,102,71.2354,1.431872,3
2023,新北市,坪林區,1,170.8350,0.005854,3
2023,新北市,林口區,71,54.1519,1.311127,3
2023,新北市,板橋區,236,23.1373,10.199980,3
2023,新北市,金山區,5,49.2132,0.101599,3
2023,新北市,泰山區,26,19.1603,1.356973,3
2023,新北市,烏來區,2,321.1306,0.006228,3
2023,新北市,貢寮區,6,99.9734,0.060016,3
2023,新北市,淡水區,118,70.6565,1.670052,3
2023,新北市,深坑區,8,20.5787,0.388751,3
2023,新北市,新店區,132,120.2255,1.097937,3
2023,新北市,新莊區,163,19.7383,8.258057,3
2023,新北市,瑞芳區,16,70.7336,0.226201,3
2023,新北市,萬里區,5,63.3766,0.078893,3
2023,新北市,樹林區,69,33.1288,2.082780,3
2023,新北市,蘆洲區,85,7.4351,11.432260,3
2023,新北市,鶯歌區,32,21.1248,1.514807,3
2023,新竹市,北區,58,15.7267,3.687996,3
2023,新竹市,東區,112,33.5768,3.335636,3
2023,新竹市,香山區,33,54.8491,0.601651,3
2023,新竹縣,五峰鄉,1,227.7280,0.004391,3
2023,新竹縣,北埔鄉,3,50.6676,0.059209,3
2023,新竹縣,尖石鄉,1,527.5795,0.001895,3
2023,新竹縣,竹北市,139,46.8341,2.967923,3
2023,新竹縣,竹東鎮,30,53.5133,0.560608,3
2023,新竹縣,芎林鄉,8,40.7858,0.196147,3
2023,新竹縣,峨眉鄉,1,46.8010,0.021367,3
2023,新竹縣,湖口鄉,54,58.4303,0.924178,3
2023,新竹縣,新埔鎮,21,72.1911,0.290895,3
2023,新竹縣,新豐鄉,24,46.3496,0.517804,3
2023,新竹縣,橫山鄉,3,66.3502,0.045215,3
2023,新竹縣,關西鎮,5,125.5193,0.039835,3
2023,新竹縣,寶山鄉,7,64.7871,0.108046,3
2023,嘉義市,西區,56,29.8700,1.874791,3
2023,嘉義市,東區,42,30.1556,1.392776,3
2023,嘉義縣,大林鎮,14,64.1663,0.218183,3
2023,嘉義縣,大埔鄉,1,173.2472,0.005772,3
2023,嘉義縣,中埔鄉,12,129.5016,0.092663,3
2023,嘉義縣,六腳鄉,2,62.2619,0.032122,3
2023,嘉義縣,太保市,10,66.8964,0.149485,3
2023,嘉義縣,水上鄉,14,69.1198,0.202547,3
2023,嘉義縣,布袋鎮,8,61.7307,0.129595,3
2023,嘉義縣,民雄鄉,28,85.4969,0.327497,3
2023,嘉義縣,朴子市,17,49.5737,0.342924,3
2023,嘉義縣,竹崎鄉,1,162.2256,0.006164,3
2023,嘉義縣,東石鄉,4,81.5821,0.049030,3
2023,嘉義縣,梅山鄉,5,119.7571,0.041751,3
2023,嘉義縣,鹿草鄉,1,54.3151,0.018411,3
2023,嘉義縣,番路鄉,3,117.5269,0.025526,3
2023,嘉義縣,新港鄉,6,66.0495,0.090841,3
2023,嘉義縣,義竹鄉,2,79.2925,0.025223,3
2023,彰化縣,二水鄉,4,29.4449,0.135847,3
2023,彰化縣,二林鎮,16,92.8478,0.172325,3
2023,彰化縣,大村鄉,6,30.7837,0.194908,3
2023,彰化縣,大城鄉,2,63.7406,0.031377,3
2023,彰化縣,北斗鎮,10,19.2547,0.519354,3
2023,彰化縣,永靖鄉,11,20.6382,0.532992,3
2023,彰化縣,田中鎮,10,34.6056,0.288971,3
2023,彰化縣,田尾鄉,4,24.0375,0.166407,3
2023,彰化縣,竹塘鄉,2,42.1662,0.047431,3
2023,彰化縣,伸港鄉,1,22.3268,0.044789,3
2023,彰化縣,秀水鄉,6,29.3447,0.204466,3
2023,彰化縣,和美鎮,30,39.9345,0.751230,3
2023,彰化縣,社頭鄉,14,36.1449,0.387330,3
2023,彰化縣,芳苑鄉,7,91.3827,0.076601,3
2023,彰化縣,花壇鄉,12,36.3469,0.330152,3
2023,彰化縣,芬園鄉,2,38.0204,0.052603,3
2023,彰化縣,員林市,37,40.0380,0.924122,3
2023,彰化縣,埔心鄉,8,20.9526,0.381814,3
2023,彰化縣,埔鹽鄉,6,38.6081,0.155408,3
2023,彰化縣,埤頭鄉,8,42.7508,0.187131,3
2023,彰化縣,鹿港鎮,29,39.4625,0.734875,3
2023,彰化縣,溪州鄉,8,75.8310,0.105498,3
2023,彰化縣,溪湖鎮,10,32.0592,0.311923,3
2023,彰化縣,彰化市,72,65.6947,1.095979,3
2023,彰化縣,福興鄉,12,49.8934,0.240513,3
2023,彰化縣,線西鄉,4,18.0856,0.221170,3
2023,臺中市,大甲區,28,58.5192,0.478475,3
2023,臺中市,大安區,3,27.4045,0.109471,3
2023,臺中市,大肚區,16,37.0024,0.432404,3
2023,臺中市,大里區,69,28.8758,2.389544,3
2023,臺中市,大雅區,29,32.4109,0.894761,3
2023,臺中市,中區,21,0.8803,23.855504,3
2023,臺中市,太平區,62,120.7473,0.513469,3
2023,臺中市,北屯區,112,62.7034,1.786187,3
2023,臺中市,北區,67,6.9376,9.657518,3
2023,臺中市,外埔區,1,42.4099,0.023579,3
2023,臺中市,石岡區,4,18.2105,0.219653,3
2023,臺中市,后里區,24,58.9439,0.407167,3
2023,臺中市,西屯區,134,39.8467,3.362888,3
2023,臺中市,西區,44,5.7042,7.713615,3
2023,臺中市,沙鹿區,45,40.4604,1.112199,3
2023,臺中市,和平區,4,1037.8199,0.003854,3
2023,臺中市,東區,32,9.2855,3.446234,3
2023,臺中市,東勢區,7,117.4065,0.059622,3
2023,臺中市,南屯區,69,31.2578,2.207449,3
2023,臺中市,南區,46,6.8101,6.754673,3
2023,臺中市,烏日區,35,43.4032,0.806392,3
2023,臺中市,神岡區,20,35.0445,0.570703,3
2023,臺中市,梧棲區,38,16.6049,2.288481,3
2023,臺中市,清水區,26,64.1709,0.405168,3
2023,臺中市,新社區,3,68.8874,0.043549,3
2023,臺中市,潭子區,31,25.8497,1.199240,3
2023,臺中市,龍井區,28,38.0377,0.736112,3
2023,臺中市,豐原區,45,41.1845,1.092644,3
2023,臺中市,霧峰區,27,98.0779,0.275291,3
2023,臺北市,士林區,103,62.3682,1.651483,3
2023,臺北市,大同區,56,5.6815,9.856552,3
2023,臺北市,大安區,130,11.3614,11.442252,3
2023,臺北市,中山區,176,13.6821,12.863522,3
2023,臺北市,中正區,103,7.6071,13.539982,3
2023,臺北市,內湖區,145,31.5787,4.591703,3
2023,臺北市,文山區,79,31.5090,2.507220,3
2023,臺北市,北投區,74,56.8216,1.302322,3
2023,臺北市,松山區,106,9.2878,11.412821,3
2023,臺北市,信義區,97,11.2077,8.654764,3
2023,臺北市,南港區,59,21.8424,2.701168,3
2023,臺北市,萬華區,75,8.8522,8.472471,3
2023,臺東縣,大武鄉,1,69.1454,0.014462,3
2023,臺東縣,太麻里鄉,4,96.6523,0.041385,3
2023,臺東縣,成功鎮,3,143.9939,0.020834,3
2023,臺東縣,池上鄉,2,82.6854,0.024188,3
2023,臺東縣,卑南鄉,1,412.6871,0.002423,3
2023,臺東縣,延平鄉,1,455.8805,0.002194,3
2023,臺東縣,東河鄉,1,210.1908,0.004758,3
2023,臺東縣,海端鄉,1,880.0382,0.001136,3
2023,臺東縣,鹿野鄉,1,89.6980,0.011149,3
2023,臺東縣,達仁鄉,2,306.4454,0.006526,3
2023,臺東縣,臺東市,36,109.7691,0.327961,3
2023,臺東縣,關山鎮,3,58.7351,0.051077,3
2023,臺東縣,蘭嶼鄉,2,48.3892,0.041332,3
2023,臺南市,七股區,2,110.1492,0.018157,3
2023,臺南市,下營區,2,33.5291,0.059650,3
2023,臺南市,大內區,2,70.3125,0.028444,3
2023,臺南市,山上區,2,27.8780,0.071741,3
2023,臺南市,中西區,34,6.2600,5.431310,3
2023,臺南市,仁德區,26,50.7664,0.512150,3
2023,臺南市,六甲區,5,67.5471,0.074022,3
2023,臺南市,北門區,1,44.1003,0.022676,3
2023,臺南市,北區,35,10.4340,3.354418,3
2023,臺南市,永康區,100,40.2753,2.482911,3
2023,臺南市,玉井區,3,76.3662,0.039284,3
2023,臺南市,白河區,8,126.4046,0.063289,3
2023,臺南市,安平區,29,11.0663,2.620569,3
2023,臺南市,安定區,12,31.2700,0.383754,3
2023,臺南市,安南區,50,107.2016,0.466411,3
2023,臺南市,西港區,6,33.7666,0.177690,3
2023,臺南市,佳里區,23,38.9422,0.590619,3
2023,臺南市,官田區,4,70.7953,0.056501,3
2023,臺南市,東山區,6,124.9178,0.048032,3
2023,臺南市,東區,62,13.4156,4.621485,3
2023,臺南市,南化區,2,171.5198,0.011660,3
2023,臺南市,南區,46,27.2681,1.686953,3
2023,臺南市,後壁區,4,72.2189,0.055387,3
2023,臺南市,柳營區,5,61.2929,0.081576,3
2023,臺南市,將軍區,2,41.9796,0.047642,3
2023,臺南市,麻豆區,18,53.9744,0.333491,3
2023,臺南市,善化區,20,55.3097,0.361600,3
2023,臺南市,新化區,12,62.0579,0.193368,3
2023,臺南市,新市區,22,47.8096,0.460159,3
2023,臺南市,新營區,17,38.5386,0.441116,3
2023,臺南市,楠西區,3,109.6316,0.027364,3
2023,臺南市,學甲區,5,53.9919,0.092606,3
2023,臺南市,龍崎區,2,64.0814,0.031210,3
2023,臺南市,歸仁區,17,55.7913,0.304707,3
2023,臺南市,關廟區,9,53.6413,0.167781,3
2023,臺南市,鹽水區,4,52.2455,0.076562,3
2023,澎湖縣,七美鄉,1,6.9868,0.143127,3
2023,澎湖縣,白沙鄉,2,20.0875,0.099564,3
2023,澎湖縣,西嶼鄉,2,18.7148,0.106867,3
2023,澎湖縣,馬公市,28,33.9918,0.823728,3
2023,澎湖縣,望安鄉,1,13.7824,0.072556,3
2023,澎湖縣,湖西鄉,3,33.3008,0.090088,3
2023,宜蘭縣,三星鄉,7,144.2238,0.048536,4
2023,宜蘭縣,大同鄉,2,657.5442,0.003042,4
2023,宜蘭縣,五結鄉,13,38.8671,0.334473,4
2023,宜蘭縣,冬山鄉,14,79.8573,0.175313,4
2023,宜蘭縣,壯圍鄉,6,38.4769,0.155938,4
2023,宜蘭縣,宜蘭市,54,29.4080,1.836235,4
2023,宜蘭縣,南澳鄉,3,740.6520,0.004050,4
2023,宜蘭縣,員山鄉,3,111.9106,0.026807,4
2023,宜蘭縣,頭城鎮,13,100.8930,0.128849,4
2023,宜蘭縣,礁溪鄉,14,101.4278,0.138029,4
2023,宜蘭縣,羅東鎮,34,11.3448,2.996968,4
2023,宜蘭縣,蘇澳鎮,20,89.0196,0.224670,4
2023,花蓮縣,玉里鎮,7,252.3719,0.027737,4
2023,花蓮縣,光復鄉,3,157.1100,0.019095,4
2023,花蓮縣,吉安鄉,19,65.2582,0.291151,4
2023,花蓮縣,秀林鄉,6,1641.8600,0.003654,4
2023,花蓮縣,卓溪鄉,1,1021.3100,0.000979,4
2023,花蓮縣,花蓮市,37,29.4095,1.258097,4
2023,花蓮縣,富里鄉,2,176.3705,0.011340,4
2023,花蓮縣,新城鄉,6,29.4095,0.204016,4
2023,花蓮縣,瑞穗鄉,3,135.5862,0.022126,4
2023,花蓮縣,壽豐鄉,7,218.4448,0.032045,4
2023,花蓮縣,鳳林鎮,3,120.5181,0.024893,4
2023,金門縣,金沙鎮,3,41.1900,0.072833,4
2023,金門縣,金城鎮,12,21.7130,0.552664,4
2023,金門縣,金湖鎮,12,41.6960,0.287797,4
2023,金門縣,金寧鄉,7,29.8540,0.234474,4
2023,金門縣,烈嶼鄉,2,16.0030,0.124977,4
2023,南投縣,中寮鄉,1,146.6541,0.006819,4
2023,南投縣,仁愛鄉,5,1273.5300,0.003926,4
2023,南投縣,水里鄉,3,106.8424,0.028079,4
2023,南投縣,名間鄉,6,83.0955,0.072206,4
2023,南投縣,竹山鎮,17,247.3339,0.068733,4
2023,南投縣,信義鄉,1,1422.4200,0.000703,4
2023,南投縣,南投市,26,71.6021,0.363118,4
2023,南投縣,埔里鎮,32,162.2227,0.197260,4
2023,南投縣,草屯鎮,23,104.0327,0.221084,4
2023,南投縣,國姓鄉,2,175.7042,0.011383,4
2023,南投縣,魚池鄉,9,121.3735,0.074151,4
2023,南投縣,鹿谷鄉,7,141.8981,0.049331,4
2023,南投縣,集集鎮,2,49.7268,0.040220,4
2023,屏東縣,九如鄉,9,42.0187,0.214190,4
2023,屏東縣,三地門鄉,1,196.3965,0.005092,4
2023,屏東縣,內埔鄉,22,81.8554,0.268767,4
2023,屏東縣,竹田鄉,2,29.0732,0.068792,4
2023,屏東縣,牡丹鄉,2,181.8366,0.010999,4
2023,屏東縣,車城鄉,5,49.8517,0.100297,4
2023,屏東縣,里港鄉,4,68.9208,0.058038,4
2023,屏東縣,佳冬鄉,5,30.9842,0.161373,4
2023,屏東縣,來義鄉,1,167.7756,0.005960,4
2023,屏東縣,枋山鄉,3,17.2697,0.173715,4
2023,屏東縣,枋寮鄉,10,57.7347,0.173206,4
2023,屏東縣,東港鎮,15,29.4635,0.509105,4
2023,屏東縣,林邊鄉,3,15.6233,0.192021,4
2023,屏東縣,長治鄉,10,39.8861,0.250714,4
2023,屏東縣,南州鄉,3,18.9700,0.158144,4
2023,屏東縣,屏東市,53,65.0670,0.814545,4
2023,屏東縣,恆春鎮,15,136.7630,0.109679,4
2023,屏東縣,崁頂鄉,3,31.2659,0.095951,4
2023,屏東縣,泰武鄉,1,118.6266,0.008430,4
2023,屏東縣,琉球鄉,2,6.8018,0.294040,4
2023,屏東縣,高樹鄉,3,90.1522,0.033277,4
2023,屏東縣,新埤鄉,4,59.0102,0.067785,4
2023,屏東縣,新園鄉,8,38.3109,0.208818,4
2023,屏東縣,獅子鄉,1,301.0018,0.003322,4
2023,屏東縣,萬丹鄉,11,57.4679,0.191411,4
2023,屏東縣,萬巒鄉,5,60.7315,0.082330,4
2023,屏東縣,滿州鄉,1,142.2013,0.007032,4
2023,屏東縣,瑪家鄉,1,78.7008,0.012706,4
2023,屏東縣,潮州鎮,20,42.4331,0.471330,4
2023,屏東縣,霧臺鄉,1,278.7960,0.003587,4
2023,屏東縣,麟洛鄉,1,16.2600,0.061501,4
2023,屏東縣,鹽埔鄉,5,64.3493,0.077701,4
2023,苗栗縣,三義鄉,7,69.3424,0.100948,4
2023,苗栗縣,三灣鄉,2,52.2964,0.038244,4
2023,苗栗縣,大湖鄉,6,90.8396,0.066050,4
2023,苗栗縣,公館鄉,8,71.4523,0.111963,4
2023,苗栗縣,竹南鎮,41,37.5592,1.091610,4
2023,苗栗縣,西湖鄉,1,41.0758,0.024345,4
2023,苗栗縣,卓蘭鎮,6,76.3153,0.078621,4
2023,苗栗縣,南庄鄉,3,165.4938,0.018128,4
2023,苗栗縣,後龍鎮,12,75.8079,0.158295,4
2023,苗栗縣,苗栗市,37,37.8878,0.976568,4
2023,苗栗縣,苑裡鎮,17,68.2473,0.249094,4
2023,苗栗縣,泰安鄉,3,614.5127,0.004882,4
2023,苗栗縣,通霄鎮,6,107.8486,0.055634,4
2023,苗栗縣,造橋鄉,3,47.9978,0.062503,4
2023,苗栗縣,獅潭鄉,2,79.4324,0.025179,4
2023,苗栗縣,銅鑼鄉,7,78.3805,0.089308,4
2023,苗栗縣,頭份市,51,53.3205,0.956480,4
2023,苗栗縣,頭屋鄉,5,52.5046,0.095230,4
2023,桃園市,八德區,89,33.7111,2.640080,4
2023,桃園市,大園區,49,87.3925,0.560689,4
2023,桃園市,大溪區,28,105.1206,0.266361,4
2023,桃園市,中壢區,201,76.5200,2.626764,4
2023,桃園市,平鎮區,84,47.7532,1.759044,4
2023,桃園市,桃園區,197,34.8046,5.660171,4
2023,桃園市,復興區,2,350.7775,0.005702,4
2023,桃園市,新屋區,16,85.0166,0.188199,4
2023,桃園市,楊梅區,74,89.1229,0.830314,4
2023,桃園市,龍潭區,55,75.2341,0.731051,4
2023,桃園市,龜山區,109,72.0177,1.513517,4
2023,桃園市,蘆竹區,95,75.5025,1.258236,4
2023,桃園市,觀音區,32,87.9807,0.363716,4
2023,高雄市,三民區,94,19.7866,4.750690,4
2023,高雄市,大社區,11,26.5848,0.413770,4
2023,高雄市,大寮區,45,71.0400,0.633446,4
2023,高雄市,大樹區,12,66.9811,0.179155,4
2023,高雄市,小港區,40,45.4426,0.880231,4
2023,高雄市,仁武區,41,36.0808,1.136338,4
2023,高雄市,內門區,3,95.6224,0.031373,4
2023,高雄市,六龜區,1,194.1584,0.005150,4
2023,高雄市,左營區,73,19.3823,3.766323,4
2023,高雄市,永安區,1,22.6141,0.044220,4
2023,高雄市,田寮區,1,92.6802,0.010790,4
2023,高雄市,甲仙區,2,124.0340,0.016125,4
2023,高雄市,杉林區,2,104.0036,0.019230,4
2023,高雄市,那瑪夏區,1,252.9895,0.003953,4
2023,高雄市,岡山區,37,47.9421,0.771764,4
2023,高雄市,林園區,19,32.2860,0.588490,4
2023,高雄市,阿蓮區,6,34.6164,0.173328,4
2023,高雄市,前金區,19,1.8573,10.229903,4
2023,高雄市,前鎮區,59,19.1207,3.085661,4
2023,高雄市,美濃區,5,120.0316,0.041656,4
2023,高雄市,茄萣區,6,15.7624,0.380653,4
2023,高雄市,茂林區,2,194.0000,0.010309,4
2023,高雄市,苓雅區,64,8.1522,7.850642,4
2023,高雄市,桃源區,1,928.9800,0.001076,4
2023,高雄市,梓官區,8,11.5967,0.689851,4
2023,高雄市,鳥松區,15,24.5927,0.609937,4
2023,高雄市,湖內區,5,20.1615,0.247997,4
2023,高雄市,新興區,32,1.9764,16.191054,4
2023,高雄市,楠梓區,59,25.8276,2.284378,4
2023,高雄市,路竹區,19,48.4348,0.392280,4
2023,高雄市,鼓山區,69,14.7523,4.677237,4
2023,高雄市,旗山區,3,94.6122,0.031708,4
2023,高雄市,旗津區,4,1.7341,2.306672,4
2023,高雄市,鳳山區,103,26.7590,3.849172,4
2023,高雄市,橋頭區,14,25.9379,0.539751,4
2023,高雄市,燕巢區,7,65.3950,0.107042,4
2023,高雄市,彌陀區,4,14.7772,0.270687,4
2023,高雄市,鹽埕區,13,1.4161,9.180142,4
2023,基隆市,七堵區,24,56.2659,0.426546,4
2023,基隆市,中山區,14,10.5238,1.330318,4
2023,基隆市,中正區,28,10.2118,2.741926,4
2023,基隆市,仁愛區,31,4.2335,7.322546,4
2023,基隆市,安樂區,33,18.0250,1.830791,4
2023,基隆市,信義區,20,10.6706,1.874309,4
2023,基隆市,暖暖區,13,22.8283,0.569469,4
2023,連江縣,北竿鄉,3,9.9000,0.303030,4
2023,連江縣,東引鄉,1,3.8000,0.263158,4
2023,連江縣,南竿鄉,5,10.4000,0.480769,4
2023,連江縣,莒光鄉,1,4.7000,0.212766,4
2023,雲林縣,二崙鄉,4,59.5625,0.067156,4
2023,雲林縣,口湖鄉,4,80.4612,0.049713,4
2023,雲林縣,土庫鎮,8,49.0212,0.163195,4
2023,雲林縣,大埤鄉,4,44.9973,0.088894,4
2023,雲林縣,元長鄉,2,71.5872,0.027938,4
2023,雲林縣,斗六市,47,93.7151,0.501520,4
2023,雲林縣,斗南鎮,13,48.1505,0.269987,4
2023,雲林縣,水林鄉,1,72.9582,0.013706,4
2023,雲林縣,北港鎮,8,41.4999,0.192772,4
2023,雲林縣,古坑鄉,5,166.6059,0.030011,4
2023,雲林縣,四湖鄉,4,77.1189,0.051868,4
2023,雲林縣,西螺鎮,17,49.7985,0.341376,4
2023,雲林縣,東勢鄉,1,48.3562,0.020680,4
2023,雲林縣,林內鄉,3,37.6035,0.079780,4
2023,雲林縣,虎尾鎮,38,68.7420,0.552792,4
2023,雲林縣,崙背鄉,4,58.4840,0.068395,4
2023,雲林縣,麥寮鄉,12,80.1668,0.149688,4
2023,雲林縣,莿桐鄉,8,50.8502,0.157325,4
2023,雲林縣,臺西鄉,6,54.0983,0.110909,4
2023,雲林縣,褒忠鄉,4,37.0552,0.107947,4
2023,新北市,八里區,32,39.4933,0.810264,4
2023,新北市,三芝區,6,65.9909,0.090922,4
2023,新北市,三重區,188,16.3170,11.521726,4
2023,新北市,三峽區,47,191.4508,0.245494,4
2023,新北市,土城區,90,29.5578,3.044882,4
2023,新北市,中和區,172,20.1440,8.538523,4
2023,新北市,五股區,46,34.8632,1.319443,4
2023,新北市,平溪區,4,71.3382,0.056071,4
2023,新北市,永和區,70,5.7138,12.251041,4
2023,新北市,石門區,2,51.2645,0.039013,4
2023,新北市,石碇區,2,144.3498,0.013855,4
2023,新北市,汐止區,102,71.2354,1.431872,4
2023,新北市,坪林區,1,170.8350,0.005854,4
2023,新北市,林口區,71,54.1519,1.311127,4
2023,新北市,板橋區,236,23.1373,10.199980,4
2023,新北市,金山區,5,49.2132,0.101599,4
2023,新北市,泰山區,26,19.1603,1.356973,4
2023,新北市,烏來區,2,321.1306,0.006228,4
2023,新北市,貢寮區,6,99.9734,0.060016,4
2023,新北市,淡水區,119,70.6565,1.684205,4
2023,新北市,深坑區,8,20.5787,0.388751,4
2023,新北市,新店區,132,120.2255,1.097937,4
2023,新北市,新莊區,163,19.7383,8.258057,4
2023,新北市,瑞芳區,16,70.7336,0.226201,4
2023,新北市,萬里區,5,63.3766,0.078893,4
2023,新北市,樹林區,69,33.1288,2.082780,4
2023,新北市,蘆洲區,85,7.4351,11.432260,4
2023,新北市,鶯歌區,32,21.1248,1.514807,4
2023,新竹市,北區,58,15.7267,3.687996,4
2023,新竹市,東區,112,33.5768,3.335636,4
2023,新竹市,香山區,33,54.8491,0.601651,4
2023,新竹縣,五峰鄉,1,227.7280,0.004391,4
2023,新竹縣,北埔鄉,3,50.6676,0.059209,4
