年,月,年月,縣市,營業行車次數_班次,年月KEY
2024,3,2024-03-01,新竹縣,8039.0,202403
2024,3,2024-03-01,桃園市,145915.0,202403
2024,3,2024-03-01,澎湖縣,5993.0,202403
2024,3,2024-03-01,臺中市,241517.0,202403
2024,3,2024-03-01,臺北市,816646.0,202403
2024,3,2024-03-01,臺南市,91158.0,202403
2024,3,2024-03-01,臺東縣,4486.0,202403
2024,3,2024-03-01,花蓮縣,6529.0,202403
2024,3,2024-03-01,苗栗縣,1302.0,202403
2024,3,2024-03-01,連江縣,2944.0,202403
2024,3,2024-03-01,金門縣,11408.0,202403
2024,3,2024-03-01,雲林縣,5352.0,202403
2024,3,2024-03-01,高雄市,215655.0,202403
