年,月,年月,居住地,年齡層,性別,旅客數,年月KEY
2024,12,2024-12-01,亞洲地區(Asia),30-39歲,男,131372,202412
2024,12,2024-12-01,非洲地區(Africa),30-39歲,男,3,202412
2024,12,2024-12-01,美洲地區(Americas),30-39歲,男,3655,202412
2024,12,2024-12-01,大洋洲地區(Oceania),30-39歲,男,1010,202412
2024,12,2024-12-01,歐洲地區(Europe),30-39歲,男,2121,202412
2024,12,2024-12-01,其他未列明(Unknow),30-39歲,男,44,202412
2025,1,2025-01-01,亞洲地區(Asia),30-39歲,男,118336,202501
2025,1,2025-01-01,非洲地區(Africa),30-39歲,男,11,202501
2025,1,2025-01-01,美洲地區(Americas),30-39歲,男,4983,202501
2025,1,2025-01-01,大洋洲地區(Oceania),30-39歲,男,1231,202501
2025,1,2025-01-01,歐洲地區(Europe),30-39歲,男,2385,202501
2025,1,2025-01-01,其他未列明(Unknow),30-39歲,男,40,202501
2025,2,2025-02-01,亞洲地區(Asia),30-39歲,男,130746,202502
2025,2,2025-02-01,非洲地區(Africa),30-39歲,男,8,202502
2025,2,2025-02-01,美洲地區(Americas),30-39歲,男,3830,202502
2025,2,2025-02-01,大洋洲地區(Oceania),30-39歲,男,1534,202502
2025,2,2025-02-01,歐洲地區(Europe),30-39歲,男,2482,202502
2025,2,2025-02-01,其他未列明(Unknow),30-39歲,男,33,202502
2025,3,2025-03-01,亞洲地區(Asia),30-39歲,男,137304,202503
2025,3,2025-03-01,非洲地區(Africa),30-39歲,男,6,202503
2025,3,2025-03-01,美洲地區(Americas),30-39歲,男,4298,202503
2025,3,2025-03-01,大洋洲地區(Oceania),30-39歲,男,1519,202503
2025,3,2025-03-01,歐洲地區(Europe),30-39歲,男,3187,202503
2025,3,2025-03-01,其他未列明(Unknow),30-39歲,男,83,202503
2025,4,2025-04-01,亞洲地區(Asia),30-39歲,男,128226,202504
2025,4,2025-04-01,非洲地區(Africa),30-39歲,男,1,202504
2025,4,2025-04-01,美洲地區(Americas),30-39歲,男,3458,202504
2025,4,2025-04-01,大洋洲地區(Oceania),30-39歲,男,1160,202504
2025,4,2025-04-01,歐洲地區(Europe),30-39歲,男,2187,202504
2025,4,2025-04-01,其他未列明(Unknow),30-39歲,男,24,202504
2025,5,2025-05-01,亞洲地區(Asia),30-39歲,男,139474,202505
2025,5,2025-05-01,非洲地區(Africa),30-39歲,男,1,202505
2025,5,2025-05-01,美洲地區(Americas),30-39歲,男,3824,202505
2025,5,2025-05-01,大洋洲地區(Oceania),30-39歲,男,1364,202505
2025,5,2025-05-01,歐洲地區(Europe),30-39歲,男,2811,202505
2025,5,2025-05-01,其他未列明(Unknow),30-39歲,男,31,202505
2025,6,2025-06-01,亞洲地區(Asia),30-39歲,男,119806,202506
2025,6,2025-06-01,非洲地區(Africa),30-39歲,男,2,202506
2025,6,2025-06-01,美洲地區(Americas),30-39歲,男,3634,202506
2025,6,2025-06-01,大洋洲地區(Oceania),30-39歲,男,1087,202506
2025,6,2025-06-01,歐洲地區(Europe),30-39歲,男,2476,202506
2025,6,2025-06-01,其他未列明(Unknow),30-39歲,男,20,202506
2025,7,2025-07-01,亞洲地區(Asia),30-39歲,男,105379,202507
2025,7,2025-07-01,非洲地區(Africa),30-39歲,男,4,202507
2025,7,2025-07-01,美洲地區(Americas),30-39歲,男,3365,202507
2025,7,2025-07-01,大洋洲地區(Oceania),30-39歲,男,871,202507
2025,7,2025-07-01,歐洲地區(Europe),30-39歲,男,1291,202507
2025,7,2025-07-01,其他未列明(Unknow),30-39歲,男,17,202507
2025,8,2025-08-01,亞洲地區(Asia),30-39歲,男,115570,202508
2025,8,2025-08-01,非洲地區(Africa),30-39歲,男,3,202508
2025,8,2025-08-01,美洲地區(Americas),30-39歲,男,3438,202508
2025,8,2025-08-01,大洋洲地區(Oceania),30-39歲,男,1176,202508
2025,8,2025-08-01,歐洲地區(Europe),30-39歲,男,1554,202508
2025,8,2025-08-01,其他未列明(Unknow),30-39歲,男,19,202508
2025,9,2025-09-01,亞洲地區(Asia),30-39歲,男,143301,202509
2025,9,2025-09-01,非洲地區(Africa),30-39歲,男,3,202509
2025,9,2025-09-01,美洲地區(Americas),30-39歲,男,4342,202509
2025,9,2025-09-01,大洋洲地區(Oceania),30-39歲,男,1365,202509
2025,9,2025-09-01,歐洲地區(Europe),30-39歲,男,2702,202509
2025,9,2025-09-01,其他未列明(Unknow),30-39歲,男,26,202509
2025,10,2025-10-01,亞洲地區(Asia),30-39歲,男,163386,202510
2025,10,2025-10-01,非洲地區(Africa),30-39歲,男,13,202510
2025,10,2025-10-01,美洲地區(Americas),30-39歲,男,4925,202510
2025,10,2025-10-01,大洋洲地區(Oceania),30-39歲,男,1492,202510
2025,10,2025-10-01,歐洲地區(Europe),30-39歲,男,3103,202510
2025,10,2025-10-01,其他未列明(Unknow),30-39歲,男,23,202510
2025,11,2025-11-01,亞洲地區(Asia),30-39歲,男,138836,202511
2025,11,2025-11-01,非洲地區(Africa),30-39歲,男,17,202511
2025,11,2025-11-01,美洲地區(Americas),30-39歲,男,3704,202511
2025,11,2025-11-01,大洋洲地區(Oceania),30-39歲,男,1359,202511
2025,11,2025-11-01,歐洲地區(Europe),30-39歲,男,2408,202511
2025,11,2025-11-01,其他未列明(Unknow),30-39歲,男,154,202511
2025,12,2025-12-01,亞洲地區(Asia),30-39歲,男,157101,202512
2025,12,2025-12-01,非洲地區(Africa),30-39歲,男,2,202512
2025,12,2025-12-01,美洲地區(Americas),30-39歲,男,3706,202512
2025,12,2025-12-01,大洋洲地區(Oceania),30-39歲,男,1300,202512
2025,12,2025-12-01,歐洲地區(Europe),30-39歲,男,2373,202512
2025,12,2025-12-01,其他未列明(Unknow),30-39歲,男,32,202512
2026,1,2026-01-01,亞洲地區(Asia),30-39歲,男,143722,202601
2026,1,2026-01-01,非洲地區(Africa),30-39歲,男,6,202601
2026,1,2026-01-01,美洲地區(Americas),30-39歲,男,4851,202601
2026,1,2026-01-01,大洋洲地區(Oceania),30-39歲,男,1099,202601
2026,1,2026-01-01,歐洲地區(Europe),30-39歲,男,2106,202601
2026,1,2026-01-01,其他未列明(Unknow),30-39歲,男,50,202601
2019,1,2019-01-01,亞洲地區(Asia),30-39歲,女,121297,201901
2019,1,2019-01-01,非洲地區(Africa),30-39歲,女,1,201901
2019,1,2019-01-01,美洲地區(Americas),30-39歲,女,5526,201901
2019,1,2019-01-01,大洋洲地區(Oceania),30-39歲,女,1850,201901
2019,1,2019-01-01,歐洲地區(Europe),30-39歲,女,3091,201901
2019,1,2019-01-01,其他未列明(Unknow),30-39歲,女,0,201901
2019,2,2019-02-01,亞洲地區(Asia),30-39歲,女,149521,201902
2019,2,2019-02-01,非洲地區(Africa),30-39歲,女,0,201902
2019,2,2019-02-01,美洲地區(Americas),30-39歲,女,5557,201902
2019,2,2019-02-01,大洋洲地區(Oceania),30-39歲,女,2659,201902
2019,2,2019-02-01,歐洲地區(Europe),30-39歲,女,3678,201902
2019,2,2019-02-01,其他未列明(Unknow),30-39歲,女,237,201902
2019,3,2019-03-01,亞洲地區(Asia),30-39歲,女,147234,201903
2019,3,2019-03-01,非洲地區(Africa),30-39歲,女,0,201903
2019,3,2019-03-01,美洲地區(Americas),30-39歲,女,5135,201903
2019,3,2019-03-01,大洋洲地區(Oceania),30-39歲,女,2398,201903
2019,3,2019-03-01,歐洲地區(Europe),30-39歲,女,4542,201903
2019,3,2019-03-01,其他未列明(Unknow),30-39歲,女,1220,201903
2019,4,2019-04-01,亞洲地區(Asia),30-39歲,女,141420,201904
2019,4,2019-04-01,非洲地區(Africa),30-39歲,女,0,201904
2019,4,2019-04-01,美洲地區(Americas),30-39歲,女,4569,201904
2019,4,2019-04-01,大洋洲地區(Oceania),30-39歲,女,2111,201904
2019,4,2019-04-01,歐洲地區(Europe),30-39歲,女,3458,201904
2019,4,2019-04-01,其他未列明(Unknow),30-39歲,女,520,201904
2019,5,2019-05-01,亞洲地區(Asia),30-39歲,女,143124,201905
2019,5,2019-05-01,非洲地區(Africa),30-39歲,女,0,201905
2019,5,2019-05-01,美洲地區(Americas),30-39歲,女,5440,201905
2019,5,2019-05-01,大洋洲地區(Oceania),30-39歲,女,2116,201905
2019,5,2019-05-01,歐洲地區(Europe),30-39歲,女,3906,201905
2019,5,2019-05-01,其他未列明(Unknow),30-39歲,女,352,201905
2019,6,2019-06-01,亞洲地區(Asia),30-39歲,女,146085,201906
2019,6,2019-06-01,非洲地區(Africa),30-39歲,女,0,201906
2019,6,2019-06-01,美洲地區(Americas),30-39歲,女,4891,201906
2019,6,2019-06-01,大洋洲地區(Oceania),30-39歲,女,1868,201906
2019,6,2019-06-01,歐洲地區(Europe),30-39歲,女,3476,201906
2019,6,2019-06-01,其他未列明(Unknow),30-39歲,女,573,201906
2019,7,2019-07-01,亞洲地區(Asia),30-39歲,女,126572,201907
2019,7,2019-07-01,非洲地區(Africa),30-39歲,女,1,201907
2019,7,2019-07-01,美洲地區(Americas),30-39歲,女,3902,201907
2019,7,2019-07-01,大洋洲地區(Oceania),30-39歲,女,1296,201907
2019,7,2019-07-01,歐洲地區(Europe),30-39歲,女,2403,201907
2019,7,2019-07-01,其他未列明(Unknow),30-39歲,女,689,201907
2019,8,2019-08-01,亞洲地區(Asia),30-39歲,女,120371,201908
2019,8,2019-08-01,非洲地區(Africa),30-39歲,女,0,201908
2019,8,2019-08-01,美洲地區(Americas),30-39歲,女,3821,201908
2019,8,2019-08-01,大洋洲地區(Oceania),30-39歲,女,2010,201908
2019,8,2019-08-01,歐洲地區(Europe),30-39歲,女,2739,201908
2019,8,2019-08-01,其他未列明(Unknow),30-39歲,女,3,201908
2019,9,2019-09-01,亞洲地區(Asia),30-39歲,女,137899,201909
2019,9,2019-09-01,非洲地區(Africa),30-39歲,女,0,201909
2019,9,2019-09-01,美洲地區(Americas),30-39歲,女,5890,201909
2019,9,2019-09-01,大洋洲地區(Oceania),30-39歲,女,2248,201909
2019,9,2019-09-01,歐洲地區(Europe),30-39歲,女,4683,201909
2019,9,2019-09-01,其他未列明(Unknow),30-39歲,女,156,201909
2019,10,2019-10-01,亞洲地區(Asia),30-39歲,女,159037,201910
2019,10,2019-10-01,非洲地區(Africa),30-39歲,女,0,201910
2019,10,2019-10-01,美洲地區(Americas),30-39歲,女,5901,201910
2019,10,2019-10-01,大洋洲地區(Oceania),30-39歲,女,2625,201910
2019,10,2019-10-01,歐洲地區(Europe),30-39歲,女,4627,201910
2019,10,2019-10-01,其他未列明(Unknow),30-39歲,女,274,201910
2019,11,2019-11-01,亞洲地區(Asia),30-39歲,女,136275,201911
2019,11,2019-11-01,非洲地區(Africa),30-39歲,女,0,201911
2019,11,2019-11-01,美洲地區(Americas),30-39歲,女,4577,201911
2019,11,2019-11-01,大洋洲地區(Oceania),30-39歲,女,2160,201911
2019,11,2019-11-01,歐洲地區(Europe),30-39歲,女,3492,201911
2019,11,2019-11-01,其他未列明(Unknow),30-39歲,女,587,201911
2019,12,2019-12-01,亞洲地區(Asia),30-39歲,女,129142,201912
2019,12,2019-12-01,非洲地區(Africa),30-39歲,女,0,201912
2019,12,2019-12-01,美洲地區(Americas),30-39歲,女,4879,201912
2019,12,2019-12-01,大洋洲地區(Oceania),30-39歲,女,2224,201912
2019,12,2019-12-01,歐洲地區(Europe),30-39歲,女,3154,201912
2019,12,2019-12-01,其他未列明(Unknow),30-39歲,女,345,201912
2020,1,2020-01-01,亞洲地區(Asia),30-39歲,女,129081,202001
2020,1,2020-01-01,非洲地區(Africa),30-39歲,女,0,202001
2020,1,2020-01-01,美洲地區(Americas),30-39歲,女,6799,202001
2020,1,2020-01-01,大洋洲地區(Oceania),30-39歲,女,2552,202001
2020,1,2020-01-01,歐洲地區(Europe),30-39歲,女,3445,202001
2020,1,2020-01-01,其他未列明(Unknow),30-39歲,女,330,202001
2020,2,2020-02-01,亞洲地區(Asia),30-39歲,女,55644,202002
2020,2,2020-02-01,非洲地區(Africa),30-39歲,女,0,202002
2020,2,2020-02-01,美洲地區(Americas),30-39歲,女,4599,202002
2020,2,2020-02-01,大洋洲地區(Oceania),30-39歲,女,2742,202002
2020,2,2020-02-01,歐洲地區(Europe),30-39歲,女,2915,202002
2020,2,2020-02-01,其他未列明(Unknow),30-39歲,女,104,202002
2020,3,2020-03-01,亞洲地區(Asia),30-39歲,女,7296,202003
2020,3,2020-03-01,非洲地區(Africa),30-39歲,女,0,202003
2020,3,2020-03-01,美洲地區(Americas),30-39歲,女,1306,202003
2020,3,2020-03-01,大洋洲地區(Oceania),30-39歲,女,665,202003
2020,3,2020-03-01,歐洲地區(Europe),30-39歲,女,580,202003
2020,3,2020-03-01,其他未列明(Unknow),30-39歲,女,0,202003
2020,4,2020-04-01,亞洲地區(Asia),30-39歲,女,741,202004
2020,4,2020-04-01,非洲地區(Africa),30-39歲,女,0,202004
2020,4,2020-04-01,美洲地區(Americas),30-39歲,女,89,202004
2020,4,2020-04-01,大洋洲地區(Oceania),30-39歲,女,19,202004
2020,4,2020-04-01,歐洲地區(Europe),30-39歲,女,11,202004
2020,4,2020-04-01,其他未列明(Unknow),30-39歲,女,0,202004
2020,5,2020-05-01,亞洲地區(Asia),30-39歲,女,1091,202005
2020,5,2020-05-01,非洲地區(Africa),30-39歲,女,0,202005
2020,5,2020-05-01,美洲地區(Americas),30-39歲,女,143,202005
2020,5,2020-05-01,大洋洲地區(Oceania),30-39歲,女,16,202005
2020,5,2020-05-01,歐洲地區(Europe),30-39歲,女,80,202005
2020,5,2020-05-01,其他未列明(Unknow),30-39歲,女,3,202005
2020,6,2020-06-01,亞洲地區(Asia),30-39歲,女,1205,202006
2020,6,2020-06-01,非洲地區(Africa),30-39歲,女,0,202006
2020,6,2020-06-01,美洲地區(Americas),30-39歲,女,245,202006
2020,6,2020-06-01,大洋洲地區(Oceania),30-39歲,女,53,202006
2020,6,2020-06-01,歐洲地區(Europe),30-39歲,女,113,202006
2020,6,2020-06-01,其他未列明(Unknow),30-39歲,女,0,202006
2020,7,2020-07-01,亞洲地區(Asia),30-39歲,女,1481,202007
2020,7,2020-07-01,非洲地區(Africa),30-39歲,女,0,202007
2020,7,2020-07-01,美洲地區(Americas),30-39歲,女,354,202007
2020,7,2020-07-01,大洋洲地區(Oceania),30-39歲,女,22,202007
2020,7,2020-07-01,歐洲地區(Europe),30-39歲,女,178,202007
2020,7,2020-07-01,其他未列明(Unknow),30-39歲,女,3,202007
2020,8,2020-08-01,亞洲地區(Asia),30-39歲,女,1742,202008
2020,8,2020-08-01,非洲地區(Africa),30-39歲,女,0,202008
2020,8,2020-08-01,美洲地區(Americas),30-39歲,女,482,202008
2020,8,2020-08-01,大洋洲地區(Oceania),30-39歲,女,18,202008
2020,8,2020-08-01,歐洲地區(Europe),30-39歲,女,235,202008
2020,8,2020-08-01,其他未列明(Unknow),30-39歲,女,3,202008
2020,9,2020-09-01,亞洲地區(Asia),30-39歲,女,1680,202009
2020,9,2020-09-01,非洲地區(Africa),30-39歲,女,0,202009
2020,9,2020-09-01,美洲地區(Americas),30-39歲,女,430,202009
2020,9,2020-09-01,大洋洲地區(Oceania),30-39歲,女,12,202009
2020,9,2020-09-01,歐洲地區(Europe),30-39歲,女,226,202009
2020,9,2020-09-01,其他未列明(Unknow),30-39歲,女,8,202009
2020,10,2020-10-01,亞洲地區(Asia),30-39歲,女,1695,202010
2020,10,2020-10-01,非洲地區(Africa),30-39歲,女,0,202010
2020,10,2020-10-01,美洲地區(Americas),30-39歲,女,354,202010
2020,10,2020-10-01,大洋洲地區(Oceania),30-39歲,女,15,202010
2020,10,2020-10-01,歐洲地區(Europe),30-39歲,女,157,202010
2020,10,2020-10-01,其他未列明(Unknow),30-39歲,女,1,202010
2020,11,2020-11-01,亞洲地區(Asia),30-39歲,女,1313,202011
2020,11,2020-11-01,非洲地區(Africa),30-39歲,女,1,202011
2020,11,2020-11-01,美洲地區(Americas),30-39歲,女,426,202011
2020,11,2020-11-01,大洋洲地區(Oceania),30-39歲,女,16,202011
2020,11,2020-11-01,歐洲地區(Europe),30-39歲,女,85,202011
2020,11,2020-11-01,其他未列明(Unknow),30-39歲,女,1,202011
2020,12,2020-12-01,亞洲地區(Asia),30-39歲,女,1297,202012
2020,12,2020-12-01,非洲地區(Africa),30-39歲,女,0,202012
2020,12,2020-12-01,美洲地區(Americas),30-39歲,女,489,202012
2020,12,2020-12-01,大洋洲地區(Oceania),30-39歲,女,30,202012
2020,12,2020-12-01,歐洲地區(Europe),30-39歲,女,83,202012
2020,12,2020-12-01,其他未列明(Unknow),30-39歲,女,1,202012
2021,1,2021-01-01,亞洲地區(Asia),30-39歲,女,1262,202101
2021,1,2021-01-01,非洲地區(Africa),30-39歲,女,0,202101
2021,1,2021-01-01,美洲地區(Americas),30-39歲,女,841,202101
2021,1,2021-01-01,大洋洲地區(Oceania),30-39歲,女,27,202101
2021,1,2021-01-01,歐洲地區(Europe),30-39歲,女,86,202101
2021,1,2021-01-01,其他未列明(Unknow),30-39歲,女,1,202101
2021,2,2021-02-01,亞洲地區(Asia),30-39歲,女,2239,202102
2021,2,2021-02-01,非洲地區(Africa),30-39歲,女,0,202102
2021,2,2021-02-01,美洲地區(Americas),30-39歲,女,569,202102
2021,2,2021-02-01,大洋洲地區(Oceania),30-39歲,女,17,202102
2021,2,2021-02-01,歐洲地區(Europe),30-39歲,女,75,202102
2021,2,2021-02-01,其他未列明(Unknow),30-39歲,女,1,202102
2021,3,2021-03-01,亞洲地區(Asia),30-39歲,女,2104,202103
2021,3,2021-03-01,非洲地區(Africa),30-39歲,女,0,202103
2021,3,2021-03-01,美洲地區(Americas),30-39歲,女,621,202103
2021,3,2021-03-01,大洋洲地區(Oceania),30-39歲,女,36,202103
2021,3,2021-03-01,歐洲地區(Europe),30-39歲,女,94,202103
2021,3,2021-03-01,其他未列明(Unknow),30-39歲,女,1,202103
2021,4,2021-04-01,亞洲地區(Asia),30-39歲,女,1490,202104
2021,4,2021-04-01,非洲地區(Africa),30-39歲,女,0,202104
2021,4,2021-04-01,美洲地區(Americas),30-39歲,女,542,202104
2021,4,2021-04-01,大洋洲地區(Oceania),30-39歲,女,43,202104
2021,4,2021-04-01,歐洲地區(Europe),30-39歲,女,79,202104
2021,4,2021-04-01,其他未列明(Unknow),30-39歲,女,1,202104
2021,5,2021-05-01,亞洲地區(Asia),30-39歲,女,1229,202105
2021,5,2021-05-01,非洲地區(Africa),30-39歲,女,0,202105
2021,5,2021-05-01,美洲地區(Americas),30-39歲,女,609,202105
2021,5,2021-05-01,大洋洲地區(Oceania),30-39歲,女,27,202105
2021,5,2021-05-01,歐洲地區(Europe),30-39歲,女,63,202105
2021,5,2021-05-01,其他未列明(Unknow),30-39歲,女,0,202105
2021,6,2021-06-01,亞洲地區(Asia),30-39歲,女,1347,202106
2021,6,2021-06-01,非洲地區(Africa),30-39歲,女,0,202106
2021,6,2021-06-01,美洲地區(Americas),30-39歲,女,1251,202106
2021,6,2021-06-01,大洋洲地區(Oceania),30-39歲,女,15,202106
2021,6,2021-06-01,歐洲地區(Europe),30-39歲,女,91,202106
2021,6,2021-06-01,其他未列明(Unknow),30-39歲,女,1,202106
2021,7,2021-07-01,亞洲地區(Asia),30-39歲,女,1480,202107
2021,7,2021-07-01,非洲地區(Africa),30-39歲,女,1,202107
2021,7,2021-07-01,美洲地區(Americas),30-39歲,女,1316,202107
2021,7,2021-07-01,大洋洲地區(Oceania),30-39歲,女,25,202107
2021,7,2021-07-01,歐洲地區(Europe),30-39歲,女,80,202107
2021,7,2021-07-01,其他未列明(Unknow),30-39歲,女,1,202107
2021,8,2021-08-01,亞洲地區(Asia),30-39歲,女,1364,202108
2021,8,2021-08-01,非洲地區(Africa),30-39歲,女,0,202108
2021,8,2021-08-01,美洲地區(Americas),30-39歲,女,1092,202108
2021,8,2021-08-01,大洋洲地區(Oceania),30-39歲,女,96,202108
2021,8,2021-08-01,歐洲地區(Europe),30-39歲,女,94,202108
2021,8,2021-08-01,其他未列明(Unknow),30-39歲,女,1,202108
2021,9,2021-09-01,亞洲地區(Asia),30-39歲,女,1363,202109
2021,9,2021-09-01,非洲地區(Africa),30-39歲,女,0,202109
2021,9,2021-09-01,美洲地區(Americas),30-39歲,女,607,202109
2021,9,2021-09-01,大洋洲地區(Oceania),30-39歲,女,140,202109
2021,9,2021-09-01,歐洲地區(Europe),30-39歲,女,83,202109
2021,9,2021-09-01,其他未列明(Unknow),30-39歲,女,0,202109
2021,10,2021-10-01,亞洲地區(Asia),30-39歲,女,1378,202110
2021,10,2021-10-01,非洲地區(Africa),30-39歲,女,0,202110
2021,10,2021-10-01,美洲地區(Americas),30-39歲,女,634,202110
2021,10,2021-10-01,大洋洲地區(Oceania),30-39歲,女,70,202110
2021,10,2021-10-01,歐洲地區(Europe),30-39歲,女,72,202110
2021,10,2021-10-01,其他未列明(Unknow),30-39歲,女,3,202110
2021,11,2021-11-01,亞洲地區(Asia),30-39歲,女,1217,202111
2021,11,2021-11-01,非洲地區(Africa),30-39歲,女,1,202111
2021,11,2021-11-01,美洲地區(Americas),30-39歲,女,381,202111
2021,11,2021-11-01,大洋洲地區(Oceania),30-39歲,女,11,202111
2021,11,2021-11-01,歐洲地區(Europe),30-39歲,女,68,202111
2021,11,2021-11-01,其他未列明(Unknow),30-39歲,女,3,202111
2021,12,2021-12-01,亞洲地區(Asia),30-39歲,女,1746,202112
2021,12,2021-12-01,非洲地區(Africa),30-39歲,女,0,202112
2021,12,2021-12-01,美洲地區(Americas),30-39歲,女,657,202112
2021,12,2021-12-01,大洋洲地區(Oceania),30-39歲,女,72,202112
2021,12,2021-12-01,歐洲地區(Europe),30-39歲,女,71,202112
2021,12,2021-12-01,其他未列明(Unknow),30-39歲,女,3,202112
2022,1,2022-01-01,亞洲地區(Asia),30-39歲,女,1726,202201
2022,1,2022-01-01,非洲地區(Africa),30-39歲,女,0,202201
2022,1,2022-01-01,美洲地區(Americas),30-39歲,女,881,202201
2022,1,2022-01-01,大洋洲地區(Oceania),30-39歲,女,43,202201
2022,1,2022-01-01,歐洲地區(Europe),30-39歲,女,76,202201
2022,1,2022-01-01,其他未列明(Unknow),30-39歲,女,1,202201
2022,2,2022-02-01,亞洲地區(Asia),30-39歲,女,3899,202202
2022,2,2022-02-01,非洲地區(Africa),30-39歲,女,1,202202
2022,2,2022-02-01,美洲地區(Americas),30-39歲,女,812,202202
2022,2,2022-02-01,大洋洲地區(Oceania),30-39歲,女,71,202202
2022,2,2022-02-01,歐洲地區(Europe),30-39歲,女,170,202202
2022,2,2022-02-01,其他未列明(Unknow),30-39歲,女,0,202202
2022,3,2022-03-01,亞洲地區(Asia),30-39歲,女,3075,202203
2022,3,2022-03-01,非洲地區(Africa),30-39歲,女,2,202203
2022,3,2022-03-01,美洲地區(Americas),30-39歲,女,802,202203
2022,3,2022-03-01,大洋洲地區(Oceania),30-39歲,女,127,202203
2022,3,2022-03-01,歐洲地區(Europe),30-39歲,女,157,202203
