年,季,日期標準,縣市,鄉鎮市區,住宅拍賣移轉筆數,年月,日期格式
2025,1,2025-01-01,臺中市,大甲區,1,202501,2025-01-01
2025,1,2025-01-01,臺中市,沙鹿區,2,202501,2025-01-01
2025,1,2025-01-01,臺中市,梧棲區,1,202501,2025-01-01
2025,1,2025-01-01,臺中市,潭子區,4,202501,2025-01-01
2025,1,2025-01-01,臺中市,大雅區,1,202501,2025-01-01
2025,1,2025-01-01,臺中市,外埔區,1,202501,2025-01-01
2025,1,2025-01-01,臺中市,烏日區,1,202501,2025-01-01
2025,1,2025-01-01,臺中市,太平區,2,202501,2025-01-01
2025,1,2025-01-01,臺中市,大里區,4,202501,2025-01-01
2025,1,2025-01-01,臺南市,新營區,2,202501,2025-01-01
2025,1,2025-01-01,臺南市,鹽水區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,白河區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,麻豆區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,六甲區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,學甲區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,西港區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,七股區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,將軍區,2,202501,2025-01-01
2025,1,2025-01-01,臺南市,善化區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,山上區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,玉井區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,楠西區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,歸仁區,2,202501,2025-01-01
2025,1,2025-01-01,臺南市,關廟區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,永康區,3,202501,2025-01-01
2025,1,2025-01-01,臺南市,東區,5,202501,2025-01-01
2025,1,2025-01-01,臺南市,南區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,北區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,安南區,4,202501,2025-01-01
2025,1,2025-01-01,臺南市,安平區,1,202501,2025-01-01
2025,1,2025-01-01,臺南市,中西區,3,202501,2025-01-01
2025,1,2025-01-01,高雄市,鼓山區,4,202501,2025-01-01
2025,1,2025-01-01,高雄市,左營區,3,202501,2025-01-01
2025,1,2025-01-01,高雄市,楠梓區,2,202501,2025-01-01
2025,1,2025-01-01,高雄市,三民區,8,202501,2025-01-01
2025,1,2025-01-01,高雄市,前金區,3,202501,2025-01-01
2025,1,2025-01-01,高雄市,苓雅區,3,202501,2025-01-01
2025,1,2025-01-01,高雄市,前鎮區,6,202501,2025-01-01
2025,1,2025-01-01,高雄市,旗津區,1,202501,2025-01-01
2025,1,2025-01-01,高雄市,鳳山區,11,202501,2025-01-01
2025,1,2025-01-01,高雄市,大寮區,3,202501,2025-01-01
2025,1,2025-01-01,高雄市,仁武區,4,202501,2025-01-01
2025,1,2025-01-01,高雄市,鳥松區,2,202501,2025-01-01
2025,1,2025-01-01,高雄市,岡山區,2,202501,2025-01-01
2025,1,2025-01-01,高雄市,燕巢區,1,202501,2025-01-01
2025,1,2025-01-01,高雄市,阿蓮區,1,202501,2025-01-01
2025,1,2025-01-01,高雄市,路竹區,3,202501,2025-01-01
2025,1,2025-01-01,高雄市,梓官區,1,202501,2025-01-01
2025,1,2025-01-01,高雄市,旗山區,1,202501,2025-01-01
2025,1,2025-01-01,高雄市,內門區,1,202501,2025-01-01
2025,1,2025-01-01,高雄市,桃源區,1,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,羅東鎮,2,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,蘇澳鎮,1,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,頭城鎮,1,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,礁溪鄉,3,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,壯圍鄉,1,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,五結鄉,8,202501,2025-01-01
2025,1,2025-01-01,宜蘭縣,三星鄉,1,202501,2025-01-01
2025,1,2025-01-01,新竹縣,竹北市,2,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,苗栗市,4,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,苑裡鎮,1,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,竹南鎮,2,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,頭份鎮,5,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,後龍鎮,1,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,大湖鄉,1,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,公館鄉,1,202501,2025-01-01
2025,1,2025-01-01,苗栗縣,南庄鄉,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,彰化市,3,202501,2025-01-01
2025,1,2025-01-01,彰化縣,鹿港鎮,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,員林鎮,2,202501,2025-01-01
2025,1,2025-01-01,彰化縣,溪湖鎮,4,202501,2025-01-01
2025,1,2025-01-01,彰化縣,田中鎮,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,二林鎮,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,花壇鄉,2,202501,2025-01-01
2025,1,2025-01-01,彰化縣,田尾鄉,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,埤頭鄉,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,芳苑鄉,1,202501,2025-01-01
2025,1,2025-01-01,彰化縣,溪州鄉,1,202501,2025-01-01
2025,1,2025-01-01,南投縣,南投市,1,202501,2025-01-01
2025,1,2025-01-01,南投縣,草屯鎮,2,202501,2025-01-01
2025,1,2025-01-01,南投縣,鹿谷鄉,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,斗六市,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,虎尾鎮,3,202501,2025-01-01
2025,1,2025-01-01,雲林縣,西螺鎮,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,北港鎮,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,二崙鄉,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,台西鄉,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,元長鄉,1,202501,2025-01-01
2025,1,2025-01-01,雲林縣,四湖鄉,2,202501,2025-01-01
2025,1,2025-01-01,雲林縣,口湖鄉,2,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,太保市,1,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,朴子市,1,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,布袋鎮,1,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,大林鎮,1,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,民雄鄉,2,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,新港鄉,2,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,東石鄉,2,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,義竹鄉,3,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,水上鄉,4,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,中埔鄉,4,202501,2025-01-01
2025,1,2025-01-01,嘉義縣,番路鄉,1,202501,2025-01-01
2025,1,2025-01-01,屏東縣,屏東市,4,202501,2025-01-01
2025,1,2025-01-01,屏東縣,潮州鎮,2,202501,2025-01-01
2025,1,2025-01-01,屏東縣,長治鄉,2,202501,2025-01-01
2025,1,2025-01-01,屏東縣,九如鄉,1,202501,2025-01-01
2025,1,2025-01-01,屏東縣,鹽埔鄉,1,202501,2025-01-01
2025,1,2025-01-01,屏東縣,枋寮鄉,5,202501,2025-01-01
2025,1,2025-01-01,屏東縣,新園鄉,3,202501,2025-01-01
2025,1,2025-01-01,屏東縣,崁頂鄉,1,202501,2025-01-01
2025,1,2025-01-01,屏東縣,佳冬鄉,2,202501,2025-01-01
2025,1,2025-01-01,屏東縣,霧台鄉,1,202501,2025-01-01
2025,1,2025-01-01,屏東縣,瑪家鄉,1,202501,2025-01-01
2025,1,2025-01-01,臺東縣,台東市,1,202501,2025-01-01
2025,1,2025-01-01,臺東縣,大武鄉,1,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,花蓮市,2,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,鳳林鎮,1,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,新城鄉,1,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,吉安鄉,2,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,光復鄉,1,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,瑞穗鄉,1,202501,2025-01-01
2025,1,2025-01-01,花蓮縣,秀林鄉,2,202501,2025-01-01
2025,1,2025-01-01,基隆市,中正區,3,202501,2025-01-01
2025,1,2025-01-01,基隆市,七堵區,3,202501,2025-01-01
2025,1,2025-01-01,基隆市,暖暖區,3,202501,2025-01-01
2025,1,2025-01-01,基隆市,中山區,1,202501,2025-01-01
2025,1,2025-01-01,基隆市,安樂區,5,202501,2025-01-01
2025,1,2025-01-01,基隆市,信義區,3,202501,2025-01-01
2025,1,2025-01-01,新竹市,新竹市,3,202501,2025-01-01
2025,1,2025-01-01,嘉義市,嘉義市,7,202501,2025-01-01
2025,2,2025-01-04,新北市,板橋區,7,202501,2025-04-01
2025,2,2025-01-04,新北市,三重區,11,202501,2025-04-01
2025,2,2025-01-04,新北市,中和區,5,202501,2025-04-01
2025,2,2025-01-04,新北市,永和區,14,202501,2025-04-01
2025,2,2025-01-04,新北市,新莊區,4,202501,2025-04-01
2025,2,2025-01-04,新北市,新店區,11,202501,2025-04-01
2025,2,2025-01-04,新北市,樹林區,4,202501,2025-04-01
2025,2,2025-01-04,新北市,鶯歌區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,三峽區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,淡水區,9,202501,2025-04-01
2025,2,2025-01-04,新北市,汐止區,4,202501,2025-04-01
2025,2,2025-01-04,新北市,瑞芳區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,土城區,6,202501,2025-04-01
2025,2,2025-01-04,新北市,蘆洲區,3,202501,2025-04-01
2025,2,2025-01-04,新北市,五股區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,泰山區,2,202501,2025-04-01
2025,2,2025-01-04,新北市,林口區,3,202501,2025-04-01
2025,2,2025-01-04,新北市,深坑區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,三芝區,3,202501,2025-04-01
2025,2,2025-01-04,新北市,八里區,2,202501,2025-04-01
2025,2,2025-01-04,新北市,雙溪區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,金山區,1,202501,2025-04-01
2025,2,2025-01-04,新北市,萬里區,2,202501,2025-04-01
2025,2,2025-01-04,臺北市,松山區,2,202501,2025-04-01
2025,2,2025-01-04,臺北市,信義區,3,202501,2025-04-01
2025,2,2025-01-04,臺北市,大安區,4,202501,2025-04-01
2025,2,2025-01-04,臺北市,中山區,5,202501,2025-04-01
2025,2,2025-01-04,臺北市,大同區,4,202501,2025-04-01
2025,2,2025-01-04,臺北市,萬華區,2,202501,2025-04-01
2025,2,2025-01-04,臺北市,文山區,1,202501,2025-04-01
2025,2,2025-01-04,臺北市,南港區,1,202501,2025-04-01
2025,2,2025-01-04,臺北市,內湖區,4,202501,2025-04-01
2025,2,2025-01-04,臺北市,士林區,4,202501,2025-04-01
2025,2,2025-01-04,臺北市,北投區,3,202501,2025-04-01
2025,2,2025-01-04,桃園市,桃園區,10,202501,2025-04-01
2025,2,2025-01-04,桃園市,中壢區,10,202501,2025-04-01
2025,2,2025-01-04,桃園市,平鎮區,7,202501,2025-04-01
2025,2,2025-01-04,桃園市,八德區,11,202501,2025-04-01
2025,2,2025-01-04,桃園市,楊梅區,1,202501,2025-04-01
2025,2,2025-01-04,桃園市,大溪區,7,202501,2025-04-01
2025,2,2025-01-04,桃園市,蘆竹區,3,202501,2025-04-01
2025,2,2025-01-04,桃園市,大園區,3,202501,2025-04-01
2025,2,2025-01-04,桃園市,龜山區,12,202501,2025-04-01
2025,2,2025-01-04,桃園市,龍潭區,4,202501,2025-04-01
2025,2,2025-01-04,桃園市,新屋區,2,202501,2025-04-01
2025,2,2025-01-04,桃園市,觀音區,2,202501,2025-04-01
2025,2,2025-01-04,臺中市,東區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,南區,5,202501,2025-04-01
2025,2,2025-01-04,臺中市,西區,2,202501,2025-04-01
2025,2,2025-01-04,臺中市,北區,12,202501,2025-04-01
2025,2,2025-01-04,臺中市,西屯區,9,202501,2025-04-01
2025,2,2025-01-04,臺中市,南屯區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,北屯區,4,202501,2025-04-01
2025,2,2025-01-04,臺中市,豐原區,3,202501,2025-04-01
2025,2,2025-01-04,臺中市,東勢區,2,202501,2025-04-01
2025,2,2025-01-04,臺中市,大甲區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,沙鹿區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,大安區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,烏日區,3,202501,2025-04-01
2025,2,2025-01-04,臺中市,霧峰區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,太平區,1,202501,2025-04-01
2025,2,2025-01-04,臺中市,大里區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,新營區,2,202501,2025-04-01
2025,2,2025-01-04,臺南市,鹽水區,4,202501,2025-04-01
2025,2,2025-01-04,臺南市,白河區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,下營區,2,202501,2025-04-01
2025,2,2025-01-04,臺南市,學甲區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,新化區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,善化區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,楠西區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,南化區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,永康區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,東區,6,202501,2025-04-01
2025,2,2025-01-04,臺南市,北區,4,202501,2025-04-01
2025,2,2025-01-04,臺南市,安南區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,安平區,1,202501,2025-04-01
2025,2,2025-01-04,臺南市,中西區,2,202501,2025-04-01
2025,2,2025-01-04,高雄市,鼓山區,2,202501,2025-04-01
2025,2,2025-01-04,高雄市,楠梓區,2,202501,2025-04-01
2025,2,2025-01-04,高雄市,三民區,3,202501,2025-04-01
2025,2,2025-01-04,高雄市,前金區,2,202501,2025-04-01
2025,2,2025-01-04,高雄市,苓雅區,4,202501,2025-04-01
2025,2,2025-01-04,高雄市,前鎮區,5,202501,2025-04-01
2025,2,2025-01-04,高雄市,小港區,4,202501,2025-04-01
2025,2,2025-01-04,高雄市,鳳山區,9,202501,2025-04-01
2025,2,2025-01-04,高雄市,林園區,3,202501,2025-04-01
2025,2,2025-01-04,高雄市,大寮區,2,202501,2025-04-01
2025,2,2025-01-04,高雄市,大樹區,3,202501,2025-04-01
2025,2,2025-01-04,高雄市,大社區,2,202501,2025-04-01
2025,2,2025-01-04,高雄市,鳥松區,3,202501,2025-04-01
2025,2,2025-01-04,高雄市,岡山區,3,202501,2025-04-01
2025,2,2025-01-04,高雄市,阿蓮區,4,202501,2025-04-01
2025,2,2025-01-04,高雄市,路竹區,1,202501,2025-04-01
2025,2,2025-01-04,高雄市,茄萣區,3,202501,2025-04-01
2025,2,2025-01-04,高雄市,梓官區,1,202501,2025-04-01
2025,2,2025-01-04,高雄市,美濃區,3,202501,2025-04-01
2025,2,2025-01-04,宜蘭縣,宜蘭市,2,202501,2025-04-01
2025,2,2025-01-04,宜蘭縣,蘇澳鎮,2,202501,2025-04-01
2025,2,2025-01-04,宜蘭縣,頭城鎮,3,202501,2025-04-01
2025,2,2025-01-04,宜蘭縣,礁溪鄉,2,202501,2025-04-01
2025,2,2025-01-04,宜蘭縣,冬山鄉,1,202501,2025-04-01
2025,2,2025-01-04,宜蘭縣,五結鄉,3,202501,2025-04-01
2025,2,2025-01-04,新竹縣,竹北市,1,202501,2025-04-01
2025,2,2025-01-04,新竹縣,關西鎮,1,202501,2025-04-01
2025,2,2025-01-04,新竹縣,竹東鎮,1,202501,2025-04-01
2025,2,2025-01-04,新竹縣,湖口鄉,1,202501,2025-04-01
2025,2,2025-01-04,苗栗縣,苗栗市,5,202501,2025-04-01
2025,2,2025-01-04,苗栗縣,苑裡鎮,1,202501,2025-04-01
2025,2,2025-01-04,苗栗縣,竹南鎮,3,202501,2025-04-01
2025,2,2025-01-04,苗栗縣,頭份鎮,1,202501,2025-04-01
2025,2,2025-01-04,苗栗縣,後龍鎮,2,202501,2025-04-01
2025,2,2025-01-04,苗栗縣,大湖鄉,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,彰化市,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,鹿港鎮,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,和美鎮,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,員林鎮,3,202501,2025-04-01
2025,2,2025-01-04,彰化縣,溪湖鎮,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,田中鎮,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,福興鄉,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,花壇鄉,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,芬園鄉,2,202501,2025-04-01
2025,2,2025-01-04,彰化縣,大村鄉,2,202501,2025-04-01
2025,2,2025-01-04,彰化縣,埔鹽鄉,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,埔心鄉,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,二水鄉,1,202501,2025-04-01
2025,2,2025-01-04,彰化縣,田尾鄉,2,202501,2025-04-01
2025,2,2025-01-04,南投縣,南投市,3,202501,2025-04-01
2025,2,2025-01-04,南投縣,埔里鎮,2,202501,2025-04-01
2025,2,2025-01-04,南投縣,草屯鎮,1,202501,2025-04-01
2025,2,2025-01-04,南投縣,集集鎮,1,202501,2025-04-01
2025,2,2025-01-04,南投縣,名間鄉,1,202501,2025-04-01
2025,2,2025-01-04,南投縣,水里鄉,1,202501,2025-04-01
2025,2,2025-01-04,雲林縣,斗六市,1,202501,2025-04-01
2025,2,2025-01-04,雲林縣,虎尾鎮,3,202501,2025-04-01
2025,2,2025-01-04,雲林縣,北港鎮,4,202501,2025-04-01
2025,2,2025-01-04,雲林縣,古坑鄉,2,202501,2025-04-01
2025,2,2025-01-04,雲林縣,大埤鄉,1,202501,2025-04-01
2025,2,2025-01-04,雲林縣,二崙鄉,1,202501,2025-04-01
2025,2,2025-01-04,雲林縣,麥寮鄉,2,202501,2025-04-01
2025,2,2025-01-04,雲林縣,東勢鄉,2,202501,2025-04-01
2025,2,2025-01-04,雲林縣,台西鄉,2,202501,2025-04-01
2025,2,2025-01-04,雲林縣,元長鄉,1,202501,2025-04-01
2025,2,2025-01-04,雲林縣,四湖鄉,1,202501,2025-04-01
2025,2,2025-01-04,雲林縣,口湖鄉,1,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,太保市,1,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,朴子市,6,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,布袋鎮,1,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,大林鎮,1,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,民雄鄉,2,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,新港鄉,1,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,水上鄉,2,202501,2025-04-01
2025,2,2025-01-04,嘉義縣,中埔鄉,2,202501,2025-04-01
2025,2,2025-01-04,屏東縣,屏東市,7,202501,2025-04-01
2025,2,2025-01-04,屏東縣,東港鎮,3,202501,2025-04-01
2025,2,2025-01-04,屏東縣,恆春鎮,3,202501,2025-04-01
2025,2,2025-01-04,屏東縣,長治鄉,1,202501,2025-04-01
2025,2,2025-01-04,屏東縣,萬巒鄉,1,202501,2025-04-01
2025,2,2025-01-04,屏東縣,內埔鄉,3,202501,2025-04-01
2025,2,2025-01-04,屏東縣,枋寮鄉,1,202501,2025-04-01
2025,2,2025-01-04,屏東縣,林邊鄉,1,202501,2025-04-01
2025,2,2025-01-04,屏東縣,佳冬鄉,1,202501,2025-04-01
2025,2,2025-01-04,屏東縣,枋山鄉,1,202501,2025-04-01
2025,2,2025-01-04,臺東縣,台東市,2,202501,2025-04-01
2025,2,2025-01-04,臺東縣,關山鎮,1,202501,2025-04-01
2025,2,2025-01-04,臺東縣,卑南鄉,1,202501,2025-04-01
2025,2,2025-01-04,臺東縣,鹿野鄉,1,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,花蓮市,1,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,鳳林鎮,2,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,吉安鄉,5,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,光復鄉,2,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,瑞穗鄉,1,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,秀林鄉,1,202501,2025-04-01
2025,2,2025-01-04,花蓮縣,萬榮鄉,1,202501,2025-04-01
2025,2,2025-01-04,澎湖縣,馬公市,1,202501,2025-04-01
2025,2,2025-01-04,澎湖縣,西嶼鄉,1,202501,2025-04-01
2025,2,2025-01-04,基隆市,中正區,1,202501,2025-04-01
2025,2,2025-01-04,基隆市,七堵區,3,202501,2025-04-01
2025,2,2025-01-04,基隆市,暖暖區,2,202501,2025-04-01
2025,2,2025-01-04,基隆市,仁愛區,2,202501,2025-04-01
2025,2,2025-01-04,基隆市,中山區,3,202501,2025-04-01
2025,2,2025-01-04,基隆市,安樂區,3,202501,2025-04-01
2025,2,2025-01-04,基隆市,信義區,4,202501,2025-04-01
2025,2,2025-01-04,新竹市,新竹市,5,202501,2025-04-01
2025,2,2025-01-04,嘉義市,嘉義市,16,202501,2025-04-01
2025,3,2025-01-07,新北市,板橋區,16,202501,2025-07-01
2025,3,2025-01-07,新北市,三重區,12,202501,2025-07-01
2025,3,2025-01-07,新北市,中和區,15,202501,2025-07-01
2025,3,2025-01-07,新北市,永和區,3,202501,2025-07-01
2025,3,2025-01-07,新北市,新莊區,5,202501,2025-07-01
2025,3,2025-01-07,新北市,新店區,8,202501,2025-07-01
2025,3,2025-01-07,新北市,樹林區,4,202501,2025-07-01
2025,3,2025-01-07,新北市,鶯歌區,5,202501,2025-07-01
2025,3,2025-01-07,新北市,三峽區,1,202501,2025-07-01
2025,3,2025-01-07,新北市,淡水區,6,202501,2025-07-01
2025,3,2025-01-07,新北市,汐止區,8,202501,2025-07-01
2025,3,2025-01-07,新北市,土城區,5,202501,2025-07-01
2025,3,2025-01-07,新北市,蘆洲區,7,202501,2025-07-01
2025,3,2025-01-07,新北市,五股區,3,202501,2025-07-01
2025,3,2025-01-07,新北市,泰山區,1,202501,2025-07-01
2025,3,2025-01-07,新北市,八里區,3,202501,2025-07-01
2025,3,2025-01-07,新北市,貢寮區,1,202501,2025-07-01
2025,3,2025-01-07,新北市,萬里區,2,202501,2025-07-01
2025,3,2025-01-07,臺北市,松山區,2,202501,2025-07-01
2025,3,2025-01-07,臺北市,信義區,2,202501,2025-07-01
2025,3,2025-01-07,臺北市,大安區,14,202501,2025-07-01
2025,3,2025-01-07,臺北市,中山區,2,202501,2025-07-01
2025,3,2025-01-07,臺北市,中正區,1,202501,2025-07-01
2025,3,2025-01-07,臺北市,大同區,3,202501,2025-07-01
2025,3,2025-01-07,臺北市,萬華區,4,202501,2025-07-01
2025,3,2025-01-07,臺北市,文山區,8,202501,2025-07-01
2025,3,2025-01-07,臺北市,內湖區,5,202501,2025-07-01
2025,3,2025-01-07,臺北市,士林區,5,202501,2025-07-01
2025,3,2025-01-07,臺北市,北投區,7,202501,2025-07-01
2025,3,2025-01-07,桃園市,桃園區,9,202501,2025-07-01
2025,3,2025-01-07,桃園市,中壢區,8,202501,2025-07-01
2025,3,2025-01-07,桃園市,八德區,3,202501,2025-07-01
2025,3,2025-01-07,桃園市,楊梅區,7,202501,2025-07-01
2025,3,2025-01-07,桃園市,大溪區,1,202501,2025-07-01
2025,3,2025-01-07,桃園市,龜山區,9,202501,2025-07-01
2025,3,2025-01-07,桃園市,龍潭區,1,202501,2025-07-01
2025,3,2025-01-07,桃園市,觀音區,2,202501,2025-07-01
2025,3,2025-01-07,臺中市,中區,7,202501,2025-07-01
2025,3,2025-01-07,臺中市,東區,1,202501,2025-07-01
2025,3,2025-01-07,臺中市,西區,2,202501,2025-07-01
2025,3,2025-01-07,臺中市,北區,5,202501,2025-07-01
2025,3,2025-01-07,臺中市,西屯區,5,202501,2025-07-01
2025,3,2025-01-07,臺中市,南屯區,2,202501,2025-07-01
2025,3,2025-01-07,臺中市,北屯區,7,202501,2025-07-01
2025,3,2025-01-07,臺中市,豐原區,3,202501,2025-07-01
2025,3,2025-01-07,臺中市,大甲區,3,202501,2025-07-01
2025,3,2025-01-07,臺中市,沙鹿區,1,202501,2025-07-01
2025,3,2025-01-07,臺中市,神岡區,1,202501,2025-07-01
2025,3,2025-01-07,臺中市,潭子區,4,202501,2025-07-01
2025,3,2025-01-07,臺中市,大雅區,2,202501,2025-07-01
2025,3,2025-01-07,臺中市,新社區,1,202501,2025-07-01
2025,3,2025-01-07,臺中市,外埔區,1,202501,2025-07-01
2025,3,2025-01-07,臺中市,大肚區,1,202501,2025-07-01
2025,3,2025-01-07,臺中市,霧峰區,2,202501,2025-07-01
2025,3,2025-01-07,臺中市,太平區,2,202501,2025-07-01
2025,3,2025-01-07,臺南市,鹽水區,1,202501,2025-07-01
2025,3,2025-01-07,臺南市,白河區,1,202501,2025-07-01
2025,3,2025-01-07,臺南市,學甲區,1,202501,2025-07-01
2025,3,2025-01-07,臺南市,新化區,2,202501,2025-07-01
2025,3,2025-01-07,臺南市,楠西區,1,202501,2025-07-01
2025,3,2025-01-07,臺南市,歸仁區,3,202501,2025-07-01
2025,3,2025-01-07,臺南市,關廟區,3,202501,2025-07-01
2025,3,2025-01-07,臺南市,永康區,5,202501,2025-07-01
2025,3,2025-01-07,臺南市,東區,3,202501,2025-07-01
2025,3,2025-01-07,臺南市,南區,1,202501,2025-07-01
2025,3,2025-01-07,臺南市,安南區,1,202501,2025-07-01
2025,3,2025-01-07,臺南市,安平區,3,202501,2025-07-01
2025,3,2025-01-07,臺南市,中西區,5,202501,2025-07-01
