年,路線方向,路段,交流道,縣市,進出口,週類別,交通輛數,年月KEY,日期格式
2018,國1南向,非主線資料,內湖,臺北市,進口,週2-4,19929.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,出口,週2-4,19954.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,進口1-成功,週2-4,10265.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,進口2-南京,週2-4,20470.0,201801,2018-01-01
2018,國1南向,非主線資料,內湖,臺北市,出口1-南京,週六,20150.0,201801,2018-01-01
2018,國1南向,非主線資料,內湖,臺北市,出口2-成功,週六,8614.0,201801,2018-01-01
2018,國1南向,非主線資料,內湖,臺北市,進口,週六,16774.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,出口,週六,16994.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,進口1-成功,週六,9546.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,進口2-南京,週六,21416.0,201801,2018-01-01
2018,國1南向,非主線資料,內湖,臺北市,出口1-南京,週日,18260.0,201801,2018-01-01
2018,國1南向,非主線資料,內湖,臺北市,出口2-成功,週日,7655.0,201801,2018-01-01
2018,國1南向,非主線資料,內湖,臺北市,進口,週日,13915.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,出口,週日,15068.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,進口1-成功,週日,8039.0,201801,2018-01-01
2018,國1北向,非主線資料,內湖,臺北市,進口2-南京,週日,19244.0,201801,2018-01-01
2018,國1南向,非主線資料,八堵,基隆市,進口,週2-4,9027.0,201801,2018-01-01
2018,國1北向,非主線資料,八堵,基隆市,出口,週2-4,7286.0,201801,2018-01-01
2018,國1南向,非主線資料,八堵,基隆市,進口,週六,10785.0,201801,2018-01-01
2018,國1北向,非主線資料,八堵,基隆市,出口,週六,8909.0,201801,2018-01-01
2018,國1南向,非主線資料,八堵,基隆市,進口,週日,11990.0,201801,2018-01-01
2018,國1北向,非主線資料,八堵,基隆市,出口,週日,7950.0,201801,2018-01-01
2018,國6東向,非主線資料,北山,南投縣,出口,週2-4,402.0,201801,2018-01-01
2018,國6西向,非主線資料,北山,南投縣,進口,週2-4,518.0,201801,2018-01-01
2018,國6東向,非主線資料,北山,南投縣,出口,週六,931.0,201801,2018-01-01
2018,國6西向,非主線資料,北山,南投縣,進口,週六,741.0,201801,2018-01-01
2018,國6東向,非主線資料,北山,南投縣,出口,週日,683.0,201801,2018-01-01
2018,國6西向,非主線資料,北山,南投縣,進口,週日,1502.0,201801,2018-01-01
2018,國1南向,非主線資料,北斗,彰化縣,出口,週2-4,11517.0,201801,2018-01-01
2018,國1南向,非主線資料,北斗,彰化縣,進口,週2-4,3694.0,201801,2018-01-01
2018,國1北向,非主線資料,北斗,彰化縣,出口,週2-4,3942.0,201801,2018-01-01
2018,國1北向,非主線資料,北斗,彰化縣,進口,週2-4,10739.0,201801,2018-01-01
2018,國1南向,非主線資料,北斗,彰化縣,出口,週六,12366.0,201801,2018-01-01
2018,國1南向,非主線資料,北斗,彰化縣,進口,週六,4726.0,201801,2018-01-01
2018,國1北向,非主線資料,北斗,彰化縣,出口,週六,4826.0,201801,2018-01-01
2018,國1北向,非主線資料,北斗,彰化縣,進口,週六,11123.0,201801,2018-01-01
2018,國1南向,非主線資料,北斗,彰化縣,出口,週日,11461.0,201801,2018-01-01
2018,國1南向,非主線資料,北斗,彰化縣,進口,週日,4676.0,201801,2018-01-01
2018,國1北向,非主線資料,北斗,彰化縣,出口,週日,5576.0,201801,2018-01-01
2018,國1北向,非主線資料,北斗,彰化縣,進口,週日,10689.0,201801,2018-01-01
2018,國1南向,非主線資料,南屯,臺中市,出口,週2-4,16777.0,201801,2018-01-01
2018,國1南向,非主線資料,南屯,臺中市,進口,週2-4,13605.0,201801,2018-01-01
2018,國1北向,非主線資料,南屯,臺中市,出口,週2-4,15400.0,201801,2018-01-01
2018,國1北向,非主線資料,南屯,臺中市,進口,週2-4,14728.0,201801,2018-01-01
2018,國1南向,非主線資料,南屯,臺中市,出口,週六,17613.0,201801,2018-01-01
2018,國1南向,非主線資料,南屯,臺中市,進口,週六,14798.0,201801,2018-01-01
2018,國1北向,非主線資料,南屯,臺中市,出口,週六,15566.0,201801,2018-01-01
2018,國1北向,非主線資料,南屯,臺中市,進口,週六,14647.0,201801,2018-01-01
2018,國1南向,非主線資料,南屯,臺中市,出口,週日,15525.0,201801,2018-01-01
2018,國1南向,非主線資料,南屯,臺中市,進口,週日,12599.0,201801,2018-01-01
2018,國1北向,非主線資料,南屯,臺中市,出口,週日,15098.0,201801,2018-01-01
2018,國1北向,非主線資料,南屯,臺中市,進口,週日,13539.0,201801,2018-01-01
2018,國3南向,非主線資料,南州,屏東縣,出口,週2-4,10717.0,201801,2018-01-01
2018,國3南向,非主線資料,南州,屏東縣,進口,週2-4,502.0,201801,2018-01-01
2018,國3北向,非主線資料,南州,屏東縣,出口,週2-4,516.0,201801,2018-01-01
2018,國3北向,非主線資料,南州,屏東縣,進口,週2-4,10763.0,201801,2018-01-01
2018,國3南向,非主線資料,南州,屏東縣,出口,週六,16398.0,201801,2018-01-01
2018,國3南向,非主線資料,南州,屏東縣,進口,週六,809.0,201801,2018-01-01
2018,國3北向,非主線資料,南州,屏東縣,出口,週六,618.0,201801,2018-01-01
2018,國3北向,非主線資料,南州,屏東縣,進口,週六,12841.0,201801,2018-01-01
2018,國3南向,非主線資料,南州,屏東縣,出口,週日,14391.0,201801,2018-01-01
2018,國3南向,非主線資料,南州,屏東縣,進口,週日,574.0,201801,2018-01-01
2018,國3北向,非主線資料,南州,屏東縣,出口,週日,600.0,201801,2018-01-01
2018,國3北向,非主線資料,南州,屏東縣,進口,週日,17161.0,201801,2018-01-01
2018,國3南向,非主線資料,南投,南投縣,出口,週2-4,10940.0,201801,2018-01-01
2018,國3南向,非主線資料,南投,南投縣,進口,週2-4,2836.0,201801,2018-01-01
2018,國3北向,非主線資料,南投,南投縣,出口,週2-4,3192.0,201801,2018-01-01
2018,國3北向,非主線資料,南投,南投縣,進口,週2-4,11022.0,201801,2018-01-01
2018,國3南向,非主線資料,南投,南投縣,出口,週六,11171.0,201801,2018-01-01
2018,國3南向,非主線資料,南投,南投縣,進口,週六,3223.0,201801,2018-01-01
2018,國3北向,非主線資料,南投,南投縣,出口,週六,3498.0,201801,2018-01-01
2018,國3北向,非主線資料,南投,南投縣,進口,週六,10880.0,201801,2018-01-01
2018,國3南向,非主線資料,南投,南投縣,出口,週日,9929.0,201801,2018-01-01
2018,國3南向,非主線資料,南投,南投縣,進口,週日,2941.0,201801,2018-01-01
2018,國3北向,非主線資料,南投,南投縣,出口,週日,3794.0,201801,2018-01-01
2018,國3北向,非主線資料,南投,南投縣,進口,週日,10319.0,201801,2018-01-01
2018,國2東向,非主線資料,南桃園,桃園市,出口,週2-4,35716.0,201801,2018-01-01
2018,國2東向,非主線資料,南桃園,桃園市,進口,週2-4,19581.0,201801,2018-01-01
2018,國2西向,非主線資料,南桃園,桃園市,出口,週2-4,19577.0,201801,2018-01-01
2018,國2西向,非主線資料,南桃園,桃園市,進口,週2-4,26770.0,201801,2018-01-01
2018,國2東向,非主線資料,南桃園,桃園市,出口,週六,32520.0,201801,2018-01-01
2018,國2東向,非主線資料,南桃園,桃園市,進口,週六,19500.0,201801,2018-01-01
2018,國2西向,非主線資料,南桃園,桃園市,出口,週六,15961.0,201801,2018-01-01
2018,國2西向,非主線資料,南桃園,桃園市,進口,週六,22932.0,201801,2018-01-01
2018,國2東向,非主線資料,南桃園,桃園市,出口,週日,31437.0,201801,2018-01-01
2018,國2東向,非主線資料,南桃園,桃園市,進口,週日,18800.0,201801,2018-01-01
2018,國2西向,非主線資料,南桃園,桃園市,出口,週日,16754.0,201801,2018-01-01
2018,國2西向,非主線資料,南桃園,桃園市,進口,週日,22666.0,201801,2018-01-01
2018,國3北向,非主線資料,南深路,臺北市,出口,週2-4,3043.0,201801,2018-01-01
2018,國3北向,非主線資料,南深路,臺北市,出口,週六,3441.0,201801,2018-01-01
2018,國3北向,非主線資料,南深路,臺北市,出口,週日,2752.0,201801,2018-01-01
2018,國3南向,非主線資料,南港,臺北市,進口,週2-4,17854.0,201801,2018-01-01
2018,國3北向,非主線資料,南港,臺北市,出口,週2-4,18800.0,201801,2018-01-01
2018,國3南向,非主線資料,南港,臺北市,進口,週六,16348.0,201801,2018-01-01
2018,國3北向,非主線資料,南港,臺北市,出口,週六,15903.0,201801,2018-01-01
2018,國3南向,非主線資料,南港,臺北市,進口,週日,14484.0,201801,2018-01-01
2018,國3北向,非主線資料,南港,臺北市,出口,週日,15741.0,201801,2018-01-01
2018,國3南向,非主線資料,南港系統,臺北市,出口,週2-4,15746.0,201801,2018-01-01
2018,國3南向,非主線資料,南港系統,臺北市,進口,週2-4,11649.0,201801,2018-01-01
2018,國3北向,非主線資料,南港系統,臺北市,出口,週2-4,9113.0,201801,2018-01-01
2018,國3北向,非主線資料,南港系統,臺北市,進口,週2-4,15131.0,201801,2018-01-01
2018,國5南向,非主線資料,南港系統,臺北市,進口,週2-4,24859.0,201801,2018-01-01
2018,國5北向,非主線資料,南港系統,臺北市,出口,週2-4,26780.0,201801,2018-01-01
2018,國3南向,非主線資料,南港系統,臺北市,出口,週六,21722.0,201801,2018-01-01
2018,國3南向,非主線資料,南港系統,臺北市,進口,週六,16627.0,201801,2018-01-01
2018,國3北向,非主線資料,南港系統,臺北市,出口,週六,15358.0,201801,2018-01-01
2018,國3北向,非主線資料,南港系統,臺北市,進口,週六,18677.0,201801,2018-01-01
2018,國5南向,非主線資料,南港系統,臺北市,進口,週六,37081.0,201801,2018-01-01
2018,國5北向,非主線資料,南港系統,臺北市,出口,週六,35304.0,201801,2018-01-01
2018,國3南向,非主線資料,南港系統,臺北市,出口,週日,18572.0,201801,2018-01-01
2018,國3南向,非主線資料,南港系統,臺北市,進口,週日,19232.0,201801,2018-01-01
2018,國3北向,非主線資料,南港系統,臺北市,出口,週日,12410.0,201801,2018-01-01
2018,國3北向,非主線資料,南港系統,臺北市,進口,週日,20727.0,201801,2018-01-01
2018,國5南向,非主線資料,南港系統,臺北市,進口,週日,30982.0,201801,2018-01-01
2018,國5北向,非主線資料,南港系統,臺北市,出口,週日,39959.0,201801,2018-01-01
2018,國3南向,非主線資料,南雲,待核對,出口,週2-4,1789.0,201801,2018-01-01
2018,國3南向,非主線資料,南雲,待核對,進口,週2-4,1835.0,201801,2018-01-01
2018,國3北向,非主線資料,南雲,待核對,出口,週2-4,1812.0,201801,2018-01-01
2018,國3北向,非主線資料,南雲,待核對,進口,週2-4,2267.0,201801,2018-01-01
2018,國3南向,非主線資料,南雲,待核對,出口,週六,2691.0,201801,2018-01-01
2018,國3南向,非主線資料,南雲,待核對,進口,週六,2531.0,201801,2018-01-01
2018,國3北向,非主線資料,南雲,待核對,出口,週六,2631.0,201801,2018-01-01
2018,國3北向,非主線資料,南雲,待核對,進口,週六,2658.0,201801,2018-01-01
2018,國3南向,非主線資料,南雲,待核對,出口,週日,2258.0,201801,2018-01-01
2018,國3南向,非主線資料,南雲,待核對,進口,週日,2727.0,201801,2018-01-01
2018,國3北向,非主線資料,南雲,待核對,出口,週日,2706.0,201801,2018-01-01
2018,國3北向,非主線資料,南雲,待核對,進口,週日,3068.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑,雲林縣,出口,週2-4,314.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑,雲林縣,進口,週2-4,1002.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑,雲林縣,出口,週2-4,1079.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑,雲林縣,進口,週2-4,264.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑,雲林縣,出口,週六,602.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑,雲林縣,進口,週六,1520.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑,雲林縣,出口,週六,1599.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑,雲林縣,進口,週六,446.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑,雲林縣,出口,週日,563.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑,雲林縣,進口,週日,1606.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑,雲林縣,出口,週日,1809.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑,雲林縣,進口,週日,582.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑系統,雲林縣,出口,週2-4,4071.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑系統,雲林縣,進口,週2-4,1992.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑系統,雲林縣,出口,週2-4,1975.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑系統,雲林縣,進口,週2-4,3829.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑系統,雲林縣,出口,週六,6257.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑系統,雲林縣,進口,週六,3033.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑系統,雲林縣,出口,週六,2839.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑系統,雲林縣,進口,週六,5476.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑系統,雲林縣,出口,週日,5874.0,201801,2018-01-01
2018,國3南向,非主線資料,古坑系統,雲林縣,進口,週日,3012.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑系統,雲林縣,出口,週日,3072.0,201801,2018-01-01
2018,國3北向,非主線資料,古坑系統,雲林縣,進口,週日,7124.0,201801,2018-01-01
2018,國1南向,非主線資料,台中,臺中市,出口,週2-4,25911.0,201801,2018-01-01
2018,國1南向,非主線資料,台中,臺中市,進口,週2-4,17440.0,201801,2018-01-01
2018,國1北向,非主線資料,台中,臺中市,出口,週2-4,16426.0,201801,2018-01-01
2018,國1北向,非主線資料,台中,臺中市,進口,週2-4,25679.0,201801,2018-01-01
2018,國1南向,非主線資料,台中,臺中市,出口,週六,27462.0,201801,2018-01-01
2018,國1南向,非主線資料,台中,臺中市,進口,週六,20713.0,201801,2018-01-01
2018,國1北向,非主線資料,台中,臺中市,出口,週六,18071.0,201801,2018-01-01
2018,國1北向,非主線資料,台中,臺中市,進口,週六,27874.0,201801,2018-01-01
2018,國1南向,非主線資料,台中,臺中市,出口,週日,24145.0,201801,2018-01-01
2018,國1南向,非主線資料,台中,臺中市,進口,週日,18698.0,201801,2018-01-01
2018,國1北向,非主線資料,台中,臺中市,出口,週日,17962.0,201801,2018-01-01
2018,國1北向,非主線資料,台中,臺中市,進口,週日,25836.0,201801,2018-01-01
2018,國1南向,非主線資料,台中系統,臺中市,出口,週2-4,3922.0,201801,2018-01-01
2018,國1南向,非主線資料,台中系統,臺中市,進口,週2-4,28289.0,201801,2018-01-01
2018,國1北向,非主線資料,台中系統,臺中市,出口,週2-4,28089.0,201801,2018-01-01
2018,國1北向,非主線資料,台中系統,臺中市,進口,週2-4,5307.0,201801,2018-01-01
2018,國4東向,非主線資料,台中系統,臺中市,出口,週2-4,18201.0,201801,2018-01-01
2018,國4東向,非主線資料,台中系統,臺中市,進口,週2-4,14578.0,201801,2018-01-01
2018,國4西向,非主線資料,台中系統,臺中市,出口,週2-4,13899.0,201801,2018-01-01
2018,國4西向,非主線資料,台中系統,臺中市,進口,週2-4,17774.0,201801,2018-01-01
2018,國1南向,非主線資料,台中系統,臺中市,出口,週六,5245.0,201801,2018-01-01
2018,國1南向,非主線資料,台中系統,臺中市,進口,週六,25718.0,201801,2018-01-01
2018,國1北向,非主線資料,台中系統,臺中市,出口,週六,29028.0,201801,2018-01-01
2018,國1北向,非主線資料,台中系統,臺中市,進口,週六,5908.0,201801,2018-01-01
2018,國4東向,非主線資料,台中系統,臺中市,出口,週六,16019.0,201801,2018-01-01
2018,國4東向,非主線資料,台中系統,臺中市,進口,週六,16139.0,201801,2018-01-01
2018,國4西向,非主線資料,台中系統,臺中市,出口,週六,13175.0,201801,2018-01-01
2018,國4西向,非主線資料,台中系統,臺中市,進口,週六,17992.0,201801,2018-01-01
2018,國1南向,非主線資料,台中系統,臺中市,出口,週日,4931.0,201801,2018-01-01
2018,國1南向,非主線資料,台中系統,臺中市,進口,週日,25586.0,201801,2018-01-01
2018,國1北向,非主線資料,台中系統,臺中市,出口,週日,26934.0,201801,2018-01-01
2018,國1北向,非主線資料,台中系統,臺中市,進口,週日,6476.0,201801,2018-01-01
2018,國4東向,非主線資料,台中系統,臺中市,出口,週日,16775.0,201801,2018-01-01
2018,國4東向,非主線資料,台中系統,臺中市,進口,週日,14067.0,201801,2018-01-01
2018,國4西向,非主線資料,台中系統,臺中市,出口,週日,13643.0,201801,2018-01-01
