股票名稱,股票代號,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
卜蜂,1215,107/09/20,"253,261","13,147,919",52.1,52.3,51.7,51.7,-0.2,197,
卜蜂,1215,107/09/21,"295,871","15,343,692",51.9,52,51.7,51.9,0.2,254,
卜蜂,1215,107/09/25,"336,283","17,324,179",51.9,52,51.3,51.4,-0.5,254,
卜蜂,1215,107/09/26,"312,783","16,045,093",51.6,51.6,51.2,51.4,0,204,
卜蜂,1215,107/09/27,"375,249","19,296,538",51.4,51.7,51.1,51.5,0.1,204,
卜蜂,1215,107/09/28,"295,625","15,266,905",51.5,51.9,51.4,51.5,0,276,
卜蜂,1215,107/10/01,"354,777","18,360,417",51.5,51.9,51.5,51.7,0.2,276,
卜蜂,1215,107/10/02,"271,134","13,906,721",51.7,51.7,51.1,51.3,-0.4,215,
卜蜂,1215,107/10/03,"273,386","13,994,993",51.1,51.4,51.1,51.1,-0.2,187,
卜蜂,1215,107/10/04,"366,003","18,642,953",51.1,51.2,50.7,50.7,-0.4,283,
卜蜂,1215,107/10/05,"742,161","37,083,775",50.7,50.7,49.5,50.1,-0.6,610,
卜蜂,1215,107/10/08,"297,534","14,873,049",50,50.1,49.9,50,-0.1,231,
卜蜂,1215,107/10/09,"171,343","8,573,843",50,50.1,49.9,50.1,0.1,175,
卜蜂,1215,107/10/11,"1,258,174","60,273,151",49.5,49.5,47,47.65,-2.45,969,
卜蜂,1215,107/10/12,"836,053","38,957,214",45.65,48,45.45,48,0.35,653,
卜蜂,1215,107/10/15,"337,449","16,152,437",48,48.45,47.6,47.8,-0.2,301,
卜蜂,1215,107/10/16,"293,407","14,082,512",47.6,48.3,47.6,47.9,0.1,252,
卜蜂,1215,107/10/17,"277,277","13,342,419",48.2,48.35,47.8,48,0.1,243,
卜蜂,1215,107/10/18,"185,307","8,841,336",48,48,47.5,47.7,-0.3,181,
卜蜂,1215,107/10/19,"785,876","36,987,217",47.5,47.5,46.4,47.5,-0.2,484,
卜蜂,1215,107/10/22,"235,426","11,084,243",47.5,47.5,47,47,-0.5,206,
卜蜂,1215,107/10/23,"474,879","21,940,510",47,47,45.9,45.9,-1.1,434,
卜蜂,1215,107/10/24,"522,175","23,558,976",45.1,45.8,44.6,45.8,-0.1,436,
卜蜂,1215,107/10/25,"769,284","33,986,944",44.5,45,43.8,43.9,-1.9,618,
卜蜂,1215,107/10/26,"2,323,616","95,671,556",44,44.4,40,40.8,-3.1,"1,777",
卜蜂,1215,107/10/29,"1,385,027","55,655,270",40.8,41.1,39.55,39.8,-1,"1,122",
