股票名稱,股票金額,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
統一,1216,2020/3/31,"13,541,060","887,172,330",64.8,66.2,64.5,65.6,1.8,"5,034",
統一,1216,2020/4/1,"10,920,723","719,820,628",66.1,67,65.1,65.1,-0.5,"4,846",
統一,1216,2020/4/6,"17,887,448","1,218,683,632",68.2,69,67.1,69,3.9,"7,687",
統一,1216,2020/4/7,"14,621,954","1,019,675,895",70.3,70.9,68.8,69,0,"6,097",
統一,1216,2020/4/8,"9,998,101","704,812,189",69,71,69,70.2,1.2,"4,701",
統一,1216,2020/4/9,"6,283,504","437,783,680",70,70.7,69.2,69.6,-0.6,"3,322",
統一,1216,2020/4/10,"3,617,302","250,319,090",69.2,69.6,68.9,69,-0.6,"2,294",
統一,1216,2020/4/13,"4,326,039","296,126,955",68.3,69.3,68.1,68.1,-0.9,"2,137",
統一,1216,2020/4/14,"10,186,959","700,473,456",68,69.4,68,68.1,0,"3,383",
統一,1216,2020/4/15,"13,614,473","927,156,290",68,68.5,68,68,-0.1,"6,390",
統一,1216,2020/4/16,"8,790,987","594,910,399",67.8,68.2,67.5,67.5,-0.5,"3,962",
統一,1216,2020/4/17,"13,307,681","908,740,055",68.2,68.9,67.8,67.8,0.3,"5,121",
統一,1216,2020/4/20,"11,058,785","751,289,539",67.8,68.4,67.6,67.8,0,"3,892",
統一,1216,2020/4/21,"14,805,274","988,158,651",67.5,67.8,66,66,-1.8,"8,242",
統一,1216,2020/4/22,"8,927,358","596,733,589",66,67.5,65.8,67.1,1.1,"4,111",
統一,1216,2020/4/23,"9,031,345","611,356,663",67.4,68,67.3,67.9,0.8,"2,818",
統一,1216,2020/4/24,"13,716,121","919,195,988",67.9,68,66.6,66.6,-1.3,"5,853",
統一,1216,2020/4/27,"8,207,757","556,450,476",67.5,68.1,67.2,67.7,1.1,"3,199",
統一,1216,2020/4/28,"8,062,614","550,589,264",68,68.6,67.9,68.3,0.6,"4,081",
統一,1216,2020/4/29,"10,730,437","744,886,069",68.6,70,68.5,69,0.7,"5,121",
統一,1216,2020/4/30,"10,128,339","706,418,839",69.2,70,69.2,69.5,0.5,"4,866",
統一,1216,2020/5/4,"9,501,639","649,152,168",68,68.9,67.7,68.3,-1.2,"5,060",
統一,1216,2020/5/5,"7,039,574","491,809,602",68.9,70.2,68.9,70,1.7,"3,973",
統一,1216,2020/5/6,"9,809,574","684,286,180",70.2,70.5,69.1,69.7,-0.3,"4,477",
統一,1216,2020/5/7,"7,778,407","546,948,684",70.1,70.8,69.9,70.1,0.4,"3,216",
統一,1216,2020/5/8,"7,819,061","553,748,780",70.2,71.2,70.2,70.9,0.8,"4,161",
統一,1216,2020/5/11,"5,012,056","356,947,476",71.2,71.8,70.9,71,0.1,"2,498",
統一,1216,2020/5/12,"10,855,008","755,813,035",70.1,70.4,69.4,69.4,-1.6,"4,852",
統一,1216,2020/5/13,"5,800,381","405,586,835",69.5,70.4,69.3,70.4,1,"2,656",
統一,1216,2020/5/14,"7,019,442","489,683,912",70,70.1,69.3,70,-0.4,"3,086",
統一,1216,2020/5/15,"9,376,065","650,773,303",70,70.2,69.1,69.1,-0.9,"4,119",
統一,1216,2020/5/18,"5,906,133","411,057,758",68.6,70.2,68.6,69.8,0.7,"2,769",
統一,1216,2020/5/19,"9,576,729","675,457,040",71.1,71.2,70,70.2,0.4,"4,431",
統一,1216,2020/5/20,"7,908,847","562,275,730",71,71.3,70.6,71.3,1.1,"3,805",
統一,1216,2020/5/21,"9,600,745","692,995,923",71.3,72.7,71.1,72.3,1,"4,646",
統一,1216,2020/5/22,"11,194,201","811,104,616",73,73.3,71.8,71.9,-0.4,"5,435",
統一,1216,2020/5/25,"5,610,584","400,000,187",72.2,72.2,70.6,71.8,-0.1,"2,582",
統一,1216,2020/5/26,"7,717,692","561,378,499",72.5,73.2,72.1,72.3,0.5,"3,355",
統一,1216,2020/5/27,"4,468,697","322,733,961",72.3,72.8,72,72.4,0.1,"2,016",
統一,1216,2020/5/28,"8,364,435","601,343,520",72.8,72.8,71.5,71.5,-0.9,"3,069",
統一,1216,2020/5/29,"14,164,198","1,028,206,277",71.1,72.8,71.1,72.8,1.3,"2,331",
統一,1216,2020/6/1,"8,148,063","600,069,991",73.5,74.2,73,73.4,0.6,"3,773",
統一,1216,2020/6/2,"6,540,404","480,931,984",73.3,73.9,73.2,73.5,0.1,"2,715",
統一,1216,2020/6/3,"10,773,724","800,636,460",74.8,74.8,73.9,74.3,0.8,"4,721",
統一,1216,2020/6/4,"8,940,617","663,603,155",73.6,74.6,73.5,74.6,0.3,"3,651",
統一,1216,2020/6/5,"6,604,879","488,692,520",74.5,74.5,73.7,73.9,-0.7,"2,631",
統一,1216,2020/6/8,"9,600,573","707,219,036",74.1,74.2,73.4,73.5,-0.4,"3,498",
統一,1216,2020/6/9,"8,373,982","616,541,940",73,74,72.8,73.9,0.4,"2,578",
統一,1216,2020/6/10,"10,103,912","744,749,081",73.9,74,73.4,73.7,-0.2,"2,946",
統一,1216,2020/6/11,"18,569,534","1,355,914,862",73.3,73.8,72.8,73,-0.7,"4,172",
統一,1216,2020/6/12,"9,604,531","693,898,112",72.5,72.6,72,72,-1,"3,960",
統一,1216,2020/6/15,"13,644,589","972,193,399",71.9,72,70.6,70.6,-1.4,"5,828",
統一,1216,2020/6/16,"12,402,619","899,701,587",71.1,73.4,71.1,73.3,2.7,"4,366",
統一,1216,2020/6/17,"7,695,746","558,777,655",73.3,73.3,72.2,72.5,-0.8,"3,193",
統一,1216,2020/6/18,"7,428,404","539,221,314",72.8,73.3,72.3,72.5,0,"2,342",
統一,1216,2020/6/19,"18,900,757","1,352,694,493",72.5,72.7,71.2,71.2,-1.3,"5,866",
統一,1216,2020/6/22,"11,020,234","783,983,494",71.2,71.8,70.9,71,-0.2,"4,086",
統一,1216,2020/6/23,"9,956,518","715,013,392",71.4,72.1,70.9,72.1,1.1,"2,801",
統一,1216,2020/6/24,"10,540,157","755,075,048",72.2,72.3,71.3,71.4,-0.7,"2,923",
統一,1216,2020/6/29,"9,600,128","686,732,216",71.8,72.2,71,71.8,0.4,"4,106",
統一,1216,2020/6/30,"10,759,466","768,425,436",71.9,72,71.3,71.3,-0.5,"3,667",
統一,1216,2020/7/1,"8,133,087","580,548,401",71.3,71.6,71.2,71.2,-0.1,"3,812",
統一,1216,2020/7/2,"9,150,360","657,776,921",71.7,72.6,71.3,72.4,1.2,"4,906",
統一,1216,2020/7/3,"7,119,084","519,545,219",72.7,73.3,72.6,73.2,0.8,"3,398",
統一,1216,2020/7/6,"8,648,223","635,914,090",73.3,73.8,72.7,73.8,0.6,"3,156",
統一,1216,2020/7/7,"13,688,264","1,002,697,589",73.8,73.8,72.8,73.2,-0.6,"4,743",
統一,1216,2020/7/8,"7,652,157","561,066,065",73.2,73.6,72.6,73.3,0.1,"2,803",
統一,1216,2020/7/9,"8,502,085","624,882,732",73,73.9,72.5,73.5,0.2,"3,125",
統一,1216,2020/7/10,"7,779,462","571,516,132",73.4,73.8,72.6,73.6,0.1,"3,034",
統一,1216,2020/7/13,"10,391,809","766,142,786",73.6,74,73.4,73.6,0,"3,517",
統一,1216,2020/7/14,"7,224,104","527,349,141",73.1,73.3,72.6,72.9,-0.7,"2,965",
統一,1216,2020/7/15,"7,612,528","556,955,044",72.7,73.6,72.6,73,0.1,"3,114",
統一,1216,2020/7/16,"5,431,857","396,873,661",72.7,73.4,72.7,73,0,"2,045",
統一,1216,2020/7/17,"3,785,038","275,943,925",73.8,73.8,72.5,72.5,-0.5,"1,873",
統一,1216,2020/7/20,"2,398,695","173,873,018",72.4,72.7,72.2,72.6,0.1,"1,330",
統一,1216,2020/7/21,"4,795,475","348,408,021",72.8,73.1,72.1,72.1,-0.5,"2,052",
統一,1216,2020/7/22,"5,009,532","361,399,381",72.1,72.5,72,72.1,0,"2,074",
統一,1216,2020/7/23,"7,505,848","540,572,302",71.8,72.4,71.5,72,-0.1,"2,201",
統一,1216,2020/7/24,"9,331,257","666,770,998",71.3,71.8,71.2,71.3,-0.7,"4,481",
統一,1216,2020/7/27,"14,291,798","1,024,567,999",71.2,72.1,71.2,71.3,0,"2,204",
統一,1216,2020/7/28,"8,665,373","613,405,416",70.8,71,70.4,70.6,-0.7,"3,519",
統一,1216,2020/7/29,"12,732,805","901,726,355",70.4,71.4,70.4,70.7,0.1,"3,327",
統一,1216,2020/7/30,"6,055,731","432,383,132",70.9,72,70.5,72,1.3,"2,397",
統一,1216,2020/7/31,"8,386,895","598,609,434",72,72,71,71.5,-0.5,"2,998",
統一,1216,2020/8/3,"10,263,028","723,423,745",71,71.4,70,70,-1.5,"5,421",
統一,1216,2020/8/4,"8,981,654","631,194,302",70.2,70.6,70.1,70.2,0.2,"4,691",
統一,1216,2020/8/5,"10,313,210","725,850,277",70.2,70.7,70.1,70.7,0.5,"5,933",
統一,1216,2020/8/6,"10,290,311","712,622,589",69.6,69.7,69,69.5,X0.00,"7,408",
統一,1216,2020/8/7,"8,624,982","596,226,018",69.2,69.4,69,69.1,-0.4,"4,890",
統一,1216,2020/8/10,"7,488,211","516,171,107",69.2,69.3,68.7,69,-0.1,"4,237",
統一,1216,2020/8/11,"8,109,159","559,007,481",69.1,69.3,68.6,68.6,-0.4,"5,086",
統一,1216,2020/8/12,"10,385,674","706,359,209",68.7,68.8,67.7,67.8,-0.8,"5,148",
統一,1216,2020/8/13,"6,958,262","475,587,792",68.2,68.6,68.1,68.3,0.5,"2,932",
統一,1216,2020/8/14,"7,638,106","521,673,350",68.2,68.7,67.9,68.3,0,"2,677",
統一,1216,2020/8/17,"6,174,883","425,726,344",68.3,69.3,68.3,69.2,0.9,"3,154",
統一,1216,2020/8/18,"6,214,950","427,507,018",69,69.2,68.6,68.7,-0.5,"2,740",
統一,1216,2020/8/19,"8,495,152","582,744,947",68.5,68.9,68.4,68.4,-0.3,"3,433",
統一,1216,2020/8/20,"48,390,220","3,273,911,960",68.3,68.4,67,67.1,-1.3,"6,234",
統一,1216,2020/8/21,"6,068,298","408,752,919",67.6,67.8,67.1,67.1,0,"2,992",
統一,1216,2020/8/24,"10,493,658","703,127,782",67.1,67.2,66.8,67,-0.1,"2,676",
統一,1216,2020/8/25,"6,457,130","435,057,545",67.1,67.8,67,67.4,0.4,"2,706",
統一,1216,2020/8/26,"7,643,281","512,679,870",67.1,67.4,66.9,67.3,-0.1,"3,933",
統一,1216,2020/8/27,"3,330,951","223,866,547",67.2,67.4,67,67.4,0.1,"1,888",
統一,1216,2020/8/28,"51,560,705","3,352,370,083",67.4,67.6,66.8,67,-0.4,"3,628",
統一,1216,2020/8/31,"13,974,186","933,013,862",67.6,67.6,66.1,66.6,-0.4,"5,362",
統一,1216,2020/9/1,"14,091,133","932,532,933",66.5,66.6,65.9,66.2,-0.4,"4,201",
統一,1216,2020/9/2,"16,438,878","1,075,326,647",66.4,66.5,64.3,65.2,-1,"7,842",
統一,1216,2020/9/3,"22,978,278","1,481,683,719",64.6,65.8,62.7,64.6,-0.6,"10,263",
統一,1216,2020/9/4,"22,599,706","1,444,119,953",64,64.4,63.6,63.6,-1,"10,245",
統一,1216,2020/9/7,"8,655,377","554,279,460",64.3,65.2,64.1,64.9,1.3,"4,667",
統一,1216,2020/9/8,"9,988,376","654,765,873",65.2,66,64.9,66,1.1,"4,022",
統一,1216,2020/9/9,"8,555,569","557,649,885",65,65.6,64.8,65.3,-0.7,"3,894",
統一,1216,2020/9/10,"5,192,497","340,903,204",65.5,66,65,66,0.7,"2,415",
統一,1216,2020/9/11,"5,767,992","380,010,390",65.7,66.1,65.5,66,0,"2,831",
統一,1216,2020/9/14,"5,462,887","362,905,829",66.3,66.8,65.9,66.8,0.8,"2,741",
統一,1216,2020/9/15,"6,104,522","403,822,822",66.8,66.8,65.8,66,-0.8,"3,331",
統一,1216,2020/9/16,"5,971,423","395,049,401",66.2,66.4,65.7,66.4,0.4,"2,354",
統一,1216,2020/9/17,"18,363,013","1,188,770,866",64.3,65.3,64.3,64.5,-1.9,"7,963",
統一,1216,2020/9/18,"28,243,680","1,825,497,990",64.8,65.1,64.5,64.5,0,"3,466",
統一,1216,2020/9/21,"10,387,960","667,597,253",64.3,64.6,64,64,-0.5,"4,631",
統一,1216,2020/9/22,"8,844,829","565,940,349",63.8,64.4,63.5,64,0,"3,377",
統一,1216,2020/9/23,"6,136,007","391,251,802",64,64.4,63.5,64,0,"3,061",
統一,1216,2020/9/24,"17,536,485","1,092,918,682",63.4,63.4,61.7,61.7,-2.3,"9,823",
統一,1216,2020/9/25,"12,274,282","761,103,855",62.1,62.5,61.8,61.8,0.1,"3,990",
統一,1216,2020/9/28,"6,576,562","413,849,580",62.3,63.3,62.3,62.8,1,"3,002",
統一,1216,2020/9/29,"6,515,901","408,200,843",63.3,63.4,62.3,62.5,-0.3,"2,637",
統一,1216,2020/9/30,"8,891,219","559,287,801",63.1,63.6,62.5,62.5,0,"2,877",
統一,1216,2020/10/5,"8,887,514","558,795,779",63.4,63.6,62.5,62.6,0.1,"4,404",
統一,1216,2020/10/6,"6,568,022","415,552,863",63.2,63.5,62.9,63.4,0.8,"3,073",
統一,1216,2020/10/7,"11,484,455","718,659,266",62.5,62.8,62.4,62.4,-1,"4,597",
統一,1216,2020/10/8,"8,638,420","542,391,242",62.5,63.2,62.4,63.1,0.7,"3,801",
統一,1216,2020/10/12,"8,629,206","546,041,581",62.8,63.7,62.8,63.1,0,"4,191",
統一,1216,2020/10/13,"5,537,205","347,796,365",62.6,63,62.6,62.8,-0.3,"2,431",
統一,1216,2020/10/14,"8,483,498","532,463,274",62.7,63.1,62.6,62.7,-0.1,"2,953",
統一,1216,2020/10/15,"8,494,747","530,908,175",62.4,62.8,62.3,62.5,-0.2,"3,484",
統一,1216,2020/10/16,"6,765,222","421,838,896",62.5,62.7,62.1,62.1,-0.4,"2,883",
統一,1216,2020/10/19,"4,134,604","258,945,207",62.3,62.9,62.3,62.3,0.2,"2,486",
統一,1216,2020/10/20,"3,560,708","222,792,931",62.8,62.9,62.4,62.5,0.2,"1,788",
統一,1216,2020/10/21,"4,371,443","272,344,190",62.8,62.8,62,62,-0.5,"2,616",
統一,1216,2020/10/22,"5,867,709","367,652,699",61.9,63,61.9,63,1,"2,457",
統一,1216,2020/10/23,"4,424,817","277,601,953",63,63.1,62.6,62.6,-0.4,"1,804",
統一,1216,2020/10/26,"4,469,767","280,065,630",62.6,63.1,62.4,62.6,0,"2,399",
統一,1216,2020/10/27,"11,763,601","728,981,440",62.2,62.3,61.8,61.9,-0.7,"5,706",
統一,1216,2020/10/28,"9,096,649","561,866,593",61.7,61.9,61.7,61.7,-0.2,"4,262",
統一,1216,2020/10/29,"7,744,428","475,271,958",61.7,61.7,61.2,61.2,-0.5,"4,569",
統一,1216,2020/10/30,"12,025,952","734,983,224",61.1,61.8,60.6,61.3,0.1,"4,590",
統一,1216,2020/11/2,"9,264,259","567,799,421",61.3,61.5,60.8,61.2,-0.1,"2,328",
統一,1216,2020/11/3,"5,334,216","330,427,531",61.5,62.3,61.3,62.3,1.1,"2,427",
統一,1216,2020/11/4,"4,272,231","266,024,960",62.1,62.5,61.9,62.5,0.2,"1,686",
統一,1216,2020/11/5,"4,788,103","299,842,855",62.8,62.9,62.5,62.6,0.1,"2,348",
統一,1216,2020/11/6,"5,277,944","329,884,616",62.6,62.8,62.2,62.8,0.2,"2,092",
統一,1216,2020/11/9,"9,290,258","586,980,850",63.2,63.3,63,63.3,0.5,"3,313",
統一,1216,2020/11/10,"12,057,733","772,204,621",63.5,64.3,63.4,64.3,1,"5,452",
統一,1216,2020/11/11,"10,247,183","663,228,349",64.3,65.1,63.9,65.1,0.8,"4,738",
統一,1216,2020/11/12,"25,519,335","1,712,723,356",66.5,67.7,66.3,67.5,2.4,"12,269",
統一,1216,2020/11/13,"14,571,054","990,724,882",67.5,68.4,67.2,68.4,0.9,"7,568",
統一,1216,2020/11/16,"10,328,756","703,519,192",68.6,68.7,67.7,68,-0.4,"5,608",
統一,1216,2020/11/17,"10,644,043","720,872,806",68,68,67.3,67.9,-0.1,"5,415",
統一,1216,2020/11/18,"9,497,415","648,441,001",67.9,68.5,67.8,68.3,0.4,"4,734",
統一,1216,2020/11/19,"7,246,066","495,227,478",68.8,68.8,68,68.4,0.1,"2,969",
統一,1216,2020/11/20,"4,612,074","314,087,069",68.4,68.4,67.9,68.1,-0.3,"1,998",
統一,1216,2020/11/23,"6,143,959","419,754,469",68,68.5,67.6,68.5,0.4,"3,350",
統一,1216,2020/11/24,"4,591,788","311,338,012",68.1,68.2,67.6,67.6,-0.9,"2,765",
統一,1216,2020/11/25,"6,939,708","466,954,289",67.8,67.9,66.8,67,-0.6,"3,586",
統一,1216,2020/11/26,"5,137,601","343,435,683",67.1,67.1,66.5,67,0,"3,377",
統一,1216,2020/11/27,"10,226,861","678,251,306",66.6,66.7,66.1,66.3,-0.7,"5,236",
統一,1216,2020/11/30,"31,660,016","2,071,887,877",66.3,67,65,65,-1.3,"8,950",
統一,1216,2020/12/1,"9,368,135","616,445,877",65.2,66.1,65.2,66.1,1.1,"4,337",
統一,1216,2020/12/2,"14,934,270","978,340,680",65.5,65.9,65.3,65.3,-0.8,"5,053",
統一,1216,2020/12/3,"8,246,030","541,905,343",65.3,66.2,65.2,65.7,0.4,"3,709",
統一,1216,2020/12/4,"7,563,746","501,201,010",66.2,66.5,65.8,66.3,0.6,"3,415",
統一,1216,2020/12/7,"10,481,170","686,044,829",66.5,66.5,65.1,65.6,-0.7,"5,545",
統一,1216,2020/12/8,"7,735,928","506,364,343",65.2,65.7,65.1,65.4,-0.2,"3,471",
統一,1216,2020/12/9,"7,600,225","497,476,351",65.4,65.7,65.3,65.4,0,"2,696",
統一,1216,2020/12/10,"5,958,821","390,965,412",65.2,66,65.2,65.5,0.1,"2,588",
統一,1216,2020/12/11,"9,708,260","632,893,200",65.2,65.7,65,65.1,-0.4,"3,471",
統一,1216,2020/12/14,"12,710,665","828,528,510",65.1,65.6,64.9,65,-0.1,"3,676",
統一,1216,2020/12/15,"11,750,012","761,360,289",64.9,65.3,64.4,65,0,"4,684",
統一,1216,2020/12/16,"14,033,019","917,552,250",65.3,66,65,65.7,0.7,"6,286",
統一,1216,2020/12/17,"13,744,229","917,913,088",66,67.4,65.9,67,1.3,"6,924",
統一,1216,2020/12/18,"12,210,220","815,438,662",67.2,67.4,66.5,66.5,-0.5,"5,309",
統一,1216,2020/12/21,"8,722,133","579,945,137",66.2,66.9,66,66.8,0.3,"4,054",
統一,1216,2020/12/22,"6,571,816","435,766,815",66.5,66.7,65.9,66.1,-0.7,"2,850",
統一,1216,2020/12/23,"3,978,594","261,885,073",65.8,66.2,65.5,65.9,-0.2,"2,051",
統一,1216,2020/12/24,"11,494,922","758,260,592",66.1,66.3,65.9,66,0.1,"1,387",
統一,1216,2020/12/25,"3,853,970","256,033,141",66.5,66.8,66.1,66.3,0.3,"2,079",
統一,1216,2020/12/28,"4,361,614","290,972,514",66.8,66.9,66.2,66.9,0.6,"2,606",
統一,1216,2020/12/29,"4,143,581","277,216,022",67,67.1,66.6,66.9,0,"2,032",
統一,1216,2020/12/30,"8,766,337","592,323,826",67.2,68,67,67.8,0.9,"4,450",
統一,1216,2020/12/31,"6,556,828","443,202,551",68,68,67.3,67.5,-0.3,"2,749",
統一,1216,2021/1/4,"8,709,881","589,739,680",67,68,66.9,67.6,0.1,"4,339",
統一,1216,2021/1/5,"8,494,017","569,437,909",67.6,67.7,66.8,67,-0.6,"4,896",
統一,1216,2021/1/6,"14,074,965","934,071,122",66.8,67.2,65.8,66.1,-0.9,"7,181",
統一,1216,2021/1/7,"6,375,451","423,855,394",66.5,66.7,66.2,66.6,0.5,"3,285",
統一,1216,2021/1/8,"18,059,727","1,212,850,974",66.5,67.8,66.1,67.7,1.1,"7,532",
統一,1216,2021/1/11,"9,655,922","649,333,652",67.7,67.8,66.8,67.3,-0.4,"3,980",
統一,1216,2021/1/12,"6,564,076","438,168,350",66.8,67,66.4,67,-0.3,"2,916",
統一,1216,2021/1/13,"11,551,151","771,337,406",66.5,67,66.4,67,0,"4,013",
統一,1216,2021/1/14,"12,617,979","842,659,326",67.1,67.4,66.2,66.8,-0.2,"5,195",
統一,1216,2021/1/15,"15,730,689","1,041,587,375",66.5,66.7,66,66,-0.8,"4,126",
統一,1216,2021/1/18,"10,261,630","685,854,254",66.3,67.4,65.9,67.4,1.4,"4,211",
統一,1216,2021/1/19,"7,936,743","531,624,761",67.4,67.4,66.8,67.1,-0.3,"3,170",
統一,1216,2021/1/20,"22,919,241","1,498,854,479",67,67.1,64.2,64.3,-2.8,"10,818",
統一,1216,2021/1/21,"10,200,899","674,646,384",66,66.4,65.6,66.1,1.8,"4,575",
統一,1216,2021/1/22,"19,920,684","1,332,367,401",66.8,67.7,66.2,66.7,0.6,"8,028",
統一,1216,2021/1/25,"9,505,951","632,516,064",66.8,66.8,66.3,66.7,0,"4,093",
統一,1216,2021/1/26,"8,102,233","541,635,071",66.8,67.2,66.5,67,0.3,"4,310",
統一,1216,2021/1/27,"10,532,282","708,524,232",67.6,67.6,67,67.2,0.2,"3,716",
統一,1216,2021/1/28,"16,642,189","1,124,379,704",67.2,67.9,67,67.9,0.7,"6,037",
統一,1216,2021/1/29,"19,133,341","1,305,972,726",67.7,68.9,67.5,68,0.1,"9,368",
統一,1216,2021/2/1,"13,299,309","911,372,337",68.5,69,68,68,0,"7,558",
統一,1216,2021/2/2,"13,707,767","929,854,723",67.8,68.3,66.6,67.6,-0.4,"4,872",
統一,1216,2021/2/3,"7,116,387","483,716,337",67.6,68.3,67.3,68.1,0.5,"2,536",
統一,1216,2021/2/4,"8,362,471","571,425,394",67.7,68.5,67.6,68.5,0.4,"3,233",
統一,1216,2021/2/5,"10,839,608","742,968,227",68.7,68.8,68,68.7,0.2,"4,763",
統一,1216,2021/2/17,"15,599,704","1,068,128,533",68.4,69,67.6,68.8,0.1,"7,330",
統一,1216,2021/2/18,"11,045,276","760,903,927",68.6,69.4,68.4,68.7,-0.1,"5,121",
統一,1216,2021/2/19,"8,819,878","603,855,165",68.4,68.8,68.1,68.4,-0.3,"3,221",
統一,1216,2021/2/22,"6,174,564","423,377,102",68.6,68.9,68.3,68.5,0.1,"2,914",
統一,1216,2021/2/23,"14,802,309","1,023,607,808",68.5,69.5,68.3,69,0.5,"4,515",
統一,1216,2021/2/24,"10,332,785","716,212,035",68.9,69.9,68.9,69.1,0.1,"3,574",
統一,1216,2021/2/25,"8,181,122","570,188,634",69.7,69.9,69.1,69.9,0.8,"3,453",
統一,1216,2021/2/26,"20,096,587","1,363,069,768",69.7,69.7,67.2,67.2,-2.7,"8,129",
統一,1216,2021/3/2,"11,892,631","812,126,399",69,69,68,68,0.8,"4,639",
統一,1216,2021/3/3,"14,397,849","992,457,844",68.6,69.3,68.1,69.1,1.1,"4,213",
統一,1216,2021/3/4,"9,688,285","662,414,638",68.8,69.1,67.9,68.5,-0.6,"3,750",
統一,1216,2021/3/5,"8,866,585","606,995,195",67.6,69,67.6,68.4,-0.1,"3,642",
統一,1216,2021/3/8,"8,734,765","601,370,915",69,69.3,68.4,68.8,0.4,"2,533",
統一,1216,2021/3/9,"14,384,657","1,002,805,996",68.8,70.1,68.8,70.1,1.3,"6,370",
統一,1216,2021/3/10,"7,318,018","514,341,252",70.4,70.6,70.1,70.2,0.1,"3,577",
統一,1216,2021/3/11,"14,496,162","1,018,477,392",70.2,70.9,69.7,69.8,-0.4,"4,065",
統一,1216,2021/3/12,"12,937,635","903,356,511",70,70,69.6,70,0.2,"2,987",
統一,1216,2021/3/15,"7,860,569","547,536,334",69.5,69.9,69.1,69.7,-0.3,"2,859",
統一,1216,2021/3/16,"7,568,183","525,334,589",69.7,69.8,69.3,69.3,-0.4,"2,765",
統一,1216,2021/3/17,"8,441,334","585,447,834",69.3,69.7,69.1,69.4,0.1,"3,261",
統一,1216,2021/3/18,"7,882,311","551,756,710",69.3,70.2,69.3,70.1,0.7,"2,778",
統一,1216,2021/3/19,"22,138,433","1,519,815,192",69.3,69.5,68.5,68.5,-1.6,"6,832",
統一,1216,2021/3/22,"3,980,941","274,647,067",68.5,69.4,68.4,69,0.5,"2,126",
統一,1216,2021/3/23,"5,640,551","388,559,754",68.9,69,68.7,68.9,-0.1,"1,710",
統一,1216,2021/3/24,"5,253,998","360,894,642",68.9,69.3,68.5,68.5,-0.4,"2,435",
統一,1216,2021/3/25,"8,218,572","572,324,064",68.7,70,68.7,69.7,1.2,"4,023",
統一,1216,2021/3/26,"15,951,502","1,136,600,846",70.2,71.7,70.2,71.2,1.5,"8,428",
統一,1216,2021/3/29,"9,131,057","652,259,238",71.7,72,70.8,71.7,0.5,"4,632",
統一,1216,2021/3/30,"12,729,709","922,586,482",71.7,73,71.6,73,1.3,"6,372",
統一,1216,2021/3/31,"12,628,512","919,306,508",73,73,72.3,73,0,"4,128",
統一,1216,2021/4/1,"5,079,603","368,148,779",72.6,72.9,72.3,72.5,-0.5,"2,520",
統一,1216,2021/4/6,"6,116,364","446,060,878",73,73.3,72.6,72.9,0.4,"3,434",
統一,1216,2021/4/7,"5,984,389","435,941,734",72.9,73,72.5,73,0.1,"3,313",
統一,1216,2021/4/8,"4,808,041","350,741,791",73,73.2,72.8,73,0,"2,315",
統一,1216,2021/4/9,"7,887,913","574,409,898",72.9,73,72.5,72.8,-0.2,"2,724",
統一,1216,2021/4/12,"5,226,134","378,930,029",72.3,72.8,72.3,72.5,-0.3,"3,077",
統一,1216,2021/4/13,"10,102,051","738,577,288",72.5,73.5,72.4,72.7,0.2,"5,149",
統一,1216,2021/4/14,"10,030,398","729,288,165",72.4,73.1,72,73,0.3,"3,487",
統一,1216,2021/4/15,"4,255,789","310,404,283",72.5,73.1,72.5,73.1,0.1,"2,053",
統一,1216,2021/4/16,"5,456,859","398,939,391",73.1,73.2,72.8,73.2,0.1,"2,872",
統一,1216,2021/4/19,"8,644,081","642,537,985",73.2,74.8,73,74.7,1.5,"5,552",
統一,1216,2021/4/20,"11,632,400","878,540,165",74.8,75.8,74.8,75.8,1.1,"5,478",
統一,1216,2021/4/21,"7,802,864","585,043,431",75.4,75.7,74.6,74.7,-1.1,"4,285",
統一,1216,2021/4/22,"14,693,763","1,113,568,521",75,76.4,74.9,76,1.3,"6,701",
統一,1216,2021/4/23,"10,006,183","755,290,002",76.5,76.9,75,75.6,-0.4,"4,302",
統一,1216,2021/4/26,"9,718,705","729,185,445",74.8,75.5,74.1,75.5,-0.1,"6,069",
統一,1216,2021/4/27,"7,583,179","568,307,144",74.7,75.3,74.6,75.2,-0.3,"3,255",
統一,1216,2021/4/28,"7,822,752","589,319,789",74.7,75.9,74.2,75.8,0.6,"3,842",
統一,1216,2021/4/29,"10,227,104","773,023,075",75,76.2,75,75.1,-0.7,"3,856",
統一,1216,2021/5/3,"7,041,653","527,825,397",74.1,76,74.1,74.5,-0.6,"3,523",
統一,1216,2021/5/4,"13,626,927","1,015,351,832",74.6,75.7,73.7,74.1,-0.4,"6,285",
統一,1216,2021/5/5,"10,371,912","763,551,845",73.9,74.2,72.5,73,-1.1,"3,768",
統一,1216,2021/5/6,"9,626,525","698,531,483",72.5,74.7,72.5,74.7,1.7,"3,432",
統一,1216,2021/5/7,"8,716,184","651,385,350",74.7,75.1,74.4,74.6,-0.1,"2,163",
統一,1216,2021/5/10,"4,424,578","332,171,146",75,75.5,74.6,75.2,0.6,"2,106",
統一,1216,2021/5/11,"6,428,854","480,618,747",75.5,75.5,74.1,74.7,-0.5,"3,162",
統一,1216,2021/5/12,"17,955,457","1,301,563,501",75,75.5,69,72.6,-2.1,"9,177",
