Stock_Name,日期,Close,High,Low,Open,Volume,Ticker
儒鴻,2025/2/21,556,558,540,540,548005,1476
儒鴻,2025/2/24,546,552,544,551,698084,1476
儒鴻,2025/2/25,564,569,543,544,1470331,1476
儒鴻,2025/2/26,550,563,546,558,644010,1476
儒鴻,2025/2/27,545,550,544,548,534093,1476
儒鴻,2025/3/3,517,536,514,529,1327310,1476
儒鴻,2025/3/4,522,526,501,506,1010021,1476
儒鴻,2025/3/5,530,535,518,518,650001,1476
儒鴻,2025/3/6,530,536,528,529,389005,1476
儒鴻,2025/3/7,535,540,531,532,677102,1476
儒鴻,2025/3/10,523,538,523,534,739171,1476
儒鴻,2025/3/11,509,513,506,510,527127,1476
儒鴻,2025/3/12,513,514,508,509,304051,1476
儒鴻,2025/3/13,495,512,495,512,1443014,1476
儒鴻,2025/3/14,492,500,492,499.5,479014,1476
儒鴻,2025/3/17,496.5,501,492.5,495,644029,1476
儒鴻,2025/3/18,507,508,501,503,384009,1476
儒鴻,2025/3/19,497,507,496,507,538105,1476
儒鴻,2025/3/20,499,505,499,501,504000,1476
儒鴻,2025/3/21,500,503,488,498.5,960135,1476
儒鴻,2025/3/24,490.5,500,489,495,405287,1476
儒鴻,2025/3/25,488,495.5,486.5,495.5,414036,1476
儒鴻,2025/3/26,493,493,490,492,325091,1476
儒鴻,2025/3/27,490,491.5,485,485,297003,1476
儒鴻,2025/3/28,484.5,492,484,488,709004,1476
儒鴻,2025/3/31,440,466,439,463.5,1942045,1476
儒鴻,2025/4/1,458.5,460,439,440,959569,1476
儒鴻,2025/4/2,439,458,438.5,457.5,1198600,1476
儒鴻,2025/4/7,395.5,395.5,395.5,395.5,148291,1476
儒鴻,2025/4/8,356,356,356,356,1116743,1476
儒鴻,2025/4/9,320.5,320.5,320.5,320.5,294361,1476
儒鴻,2025/4/10,352.5,352.5,345.5,351.5,3976797,1476
儒鴻,2025/4/11,353.5,353.5,320,332,3825158,1476
儒鴻,2025/4/14,372,374,345,350.5,2503042,1476
儒鴻,2025/4/15,396,401,369.5,370,1730160,1476
儒鴻,2025/4/16,396.5,408,382,395.5,1471569,1476
儒鴻,2025/4/17,384,392.5,379.5,392.5,770230,1476
儒鴻,2025/4/18,378,387,378,384,810333,1476
儒鴻,2025/4/21,367.5,382.5,363.5,372,829416,1476
儒鴻,2025/4/22,367.5,374,355.5,356,588033,1476
儒鴻,2025/4/23,384,385,370,370.5,792086,1476
儒鴻,2025/4/24,394,396,382,386,1053273,1476
儒鴻,2025/4/25,390,398.5,388.5,397.5,740128,1476
儒鴻,2025/4/28,390,400.5,389,390.5,734619,1476
儒鴻,2025/4/29,399,399,386.5,391,877131,1476
儒鴻,2025/4/30,414,414,405,405,1606306,1476
儒鴻,2025/5/2,406,420,406,417,1028209,1476
儒鴻,2025/5/5,383.5,404,372.5,400,1506165,1476
儒鴻,2025/5/6,395.5,400,382,383,904061,1476
儒鴻,2025/5/7,397.5,402.5,391.5,393.5,486333,1476
儒鴻,2025/5/8,410,413,396.5,397.5,706169,1476
儒鴻,2025/5/9,424,424,409,409,932105,1476
儒鴻,2025/5/12,453,455,427.5,431.5,1202142,1476
儒鴻,2025/5/13,444.5,456,439,454,1486058,1476
儒鴻,2025/5/14,466.5,469.5,448,452,1165166,1476
儒鴻,2025/5/15,458.5,467,453,456.5,1014007,1476
儒鴻,2025/5/16,457,459,448,448.5,751101,1476
儒鴻,2025/5/19,448.5,457,446,452,734110,1476
儒鴻,2025/5/20,427,445.5,423.5,438.5,1205104,1476
儒鴻,2025/5/21,427,430,417.5,427,1319106,1476
儒鴻,2025/5/22,413.5,421,408.5,418.5,1222226,1476
儒鴻,2025/5/23,414.5,419,411.5,413.5,452181,1476
儒鴻,2025/5/26,413.5,421,411.5,414.5,557092,1476
儒鴻,2025/5/27,410.5,416.5,409.5,415,604320,1476
儒鴻,2025/5/28,421,427,412.5,412.5,1216117,1476
儒鴻,2025/5/29,431.5,431.5,421,426.5,1752502,1476
儒鴻,2025/6/2,414.5,421,411.5,419,999284,1476
儒鴻,2025/6/3,411.5,416,409.5,412,733240,1476
儒鴻,2025/6/4,412.5,419.5,411.5,412,695592,1476
儒鴻,2025/6/5,415,418.5,413,413,215010,1476
儒鴻,2025/6/6,411,412.5,403,403,710202,1476
儒鴻,2025/6/9,408.5,417,407.5,410.5,766147,1476
儒鴻,2025/6/10,415,419,410.5,410.5,446201,1476
儒鴻,2025/6/11,415,417.5,410.5,417.5,290101,1476
儒鴻,2025/6/12,422,429,417.5,417.5,829102,1476
儒鴻,2025/6/13,415,424,412.5,417,659038,1476
儒鴻,2025/6/16,425.5,427.5,415.5,416,648155,1476
儒鴻,2025/6/17,425,432,422,422,711092,1476
儒鴻,2025/6/18,422,430,421,425,1003006,1476
儒鴻,2025/6/19,431,432,425,430,922455,1476
儒鴻,2025/6/20,415,431,415,431,1333884,1476
儒鴻,2025/6/23,397,406,395.5,395.5,1436217,1476
儒鴻,2025/6/24,405,412.5,395,395,853006,1476
儒鴻,2025/6/25,405.5,410,402,405,599154,1476
儒鴻,2025/6/26,402,407.5,401.5,405.5,733008,1476
儒鴻,2025/6/27,420,422,410.5,414,1738044,1476
儒鴻,2025/6/30,410,426.5,410,425,747023,1476
儒鴻,2025/7/1,408.5,416.5,407.5,410,899970,1476
儒鴻,2025/7/2,416.5,417.5,407.5,407.5,1329074,1476
儒鴻,2025/7/3,428,450.5,426,440,1552279,1476
儒鴻,2025/7/4,466,466,426,432.5,4031900,1476
儒鴻,2025/7/7,443.5,455.5,426.5,454,2765215,1476
儒鴻,2025/7/8,425,440,425,438,981391,1476
儒鴻,2025/7/9,417.5,426,417,419.5,1159863,1476
儒鴻,2025/7/10,400.5,405,397,405,1118177,1476
儒鴻,2025/7/11,396,403,396,402,629172,1476
儒鴻,2025/7/14,380,400.5,378,397,1808104,1476
儒鴻,2025/7/15,383.5,386,378.5,381.5,819154,1476
儒鴻,2025/7/16,394.5,394.5,380.5,384.5,903949,1476
儒鴻,2025/7/17,394,400.5,391.5,396.5,777291,1476
儒鴻,2025/7/18,389.5,397.5,387,397.5,633505,1476
儒鴻,2025/7/21,395,398,388.5,389.5,617039,1476
儒鴻,2025/7/22,384,396,383,396,834149,1476
儒鴻,2025/7/23,393,393,384,386.5,1006301,1476
儒鴻,2025/7/24,399,402.5,393,396,1086227,1476
儒鴻,2025/7/25,391.5,402,391,397,772124,1476
儒鴻,2025/7/28,394,397,392,393,580050,1476
儒鴻,2025/7/29,387,397,386,395,513128,1476
儒鴻,2025/7/30,391.5,392.5,386.5,388.5,325140,1476
儒鴻,2025/7/31,403,403,386,390,1258143,1476
儒鴻,2025/8/4,386.5,388,383.5,386.5,631329,1476
儒鴻,2025/8/5,393,394.5,387.5,390,399106,1476
儒鴻,2025/8/6,383,392,383,392,810016,1476
儒鴻,2025/8/7,381.5,388.5,381.5,385.5,657100,1476
儒鴻,2025/8/8,381.5,385,372,381,2042080,1476
儒鴻,2025/8/11,374,379.5,372,378,1022300,1476
儒鴻,2025/8/12,379,380.5,374.5,374.5,424453,1476
儒鴻,2025/8/13,383.5,386,379,382,496103,1476
儒鴻,2025/8/14,407,413,384,385,2476443,1476
儒鴻,2025/8/15,417,430,411.5,418,1849575,1476
儒鴻,2025/8/18,415,419.5,405.5,417,797250,1476
儒鴻,2025/8/19,406,414.5,406,411,418100,1476
儒鴻,2025/8/20,396,404.5,392,404.5,1518375,1476
儒鴻,2025/8/21,401.5,405,399,399,441895,1476
儒鴻,2025/8/22,406,408,396,401,441006,1476
儒鴻,2025/8/25,411.5,413.5,404,409,524528,1476
儒鴻,2025/8/26,401,410.5,401,410.5,1238358,1476
儒鴻,2025/8/27,409,413,401,401,839418,1476
儒鴻,2025/8/28,407.5,411,405,409,397153,1476
儒鴻,2025/8/29,401,411.5,401,409,477145,1476
儒鴻,2025/9/1,400,408.5,399,401,359273,1476
儒鴻,2025/9/2,400,407.5,396.5,401,360091,1476
儒鴻,2025/9/3,405,409.5,399,400,485119,1476
儒鴻,2025/9/4,406.5,408.5,402,406.5,211042,1476
儒鴻,2025/9/5,410,414,406,409,610162,1476
儒鴻,2025/9/8,412,417,412,414.5,496700,1476
儒鴻,2025/9/9,404.5,416,401.5,416,605015,1476
儒鴻,2025/9/10,402,407,397,404.5,647652,1476
儒鴻,2025/9/11,396.5,403,396,402.5,481437,1476
儒鴻,2025/9/12,402,404.5,398,401.5,471011,1476
儒鴻,2025/9/15,410,413,404,406,907070,1476
儒鴻,2025/9/16,420,427,410,412,1277161,1476
儒鴻,2025/9/17,444,445.5,422,423,2277991,1476
儒鴻,2025/9/18,450,458,441.5,443,2301813,1476
儒鴻,2025/9/19,437.5,444,432.5,440.5,1753673,1476
儒鴻,2025/9/22,437.5,443.5,435,440,835228,1476
儒鴻,2025/9/23,431.5,438,427.5,437.5,654023,1476
儒鴻,2025/9/24,434,435,427,435,670086,1476
儒鴻,2025/9/25,446.5,447.5,437.5,442,799473,1476
儒鴻,2025/9/26,442,455,440,445,994095,1476
儒鴻,2025/9/30,438.5,452.5,437.5,448.5,723104,1476
儒鴻,2025/10/1,441.5,444.5,435,444,638051,1476
儒鴻,2025/10/2,438.5,446,438.5,441.5,660457,1476
儒鴻,2025/10/3,440,441,431,438,644246,1476
儒鴻,2025/10/7,446,446,438,438,205143,1476
儒鴻,2025/10/8,448,450,441.5,448,311044,1476
儒鴻,2025/10/9,444.5,451.5,442,449,493210,1476
儒鴻,2025/10/13,443.5,447.5,426,442.5,1053050,1476
儒鴻,2025/10/14,436,446,435,441,626134,1476
儒鴻,2025/10/15,439.5,441,433,433,356255,1476
儒鴻,2025/10/16,441.5,465.5,440.5,458.5,871034,1476
儒鴻,2025/10/17,434,444.5,433,441,693222,1476
儒鴻,2025/10/20,425,444.5,425,440.5,519977,1476
儒鴻,2025/10/21,430,433.5,426,433.5,278044,1476
儒鴻,2025/10/22,438.5,443,428,428.5,445255,1476
儒鴻,2025/10/23,437.5,438,431.5,431.5,258003,1476
儒鴻,2025/10/27,430,441,428.5,441,515555,1476
儒鴻,2025/10/28,433.5,435,429,435,170050,1476
儒鴻,2025/10/29,424,433.5,420,433.5,615054,1476
儒鴻,2025/10/30,413,426.5,410,426.5,555246,1476
儒鴻,2025/10/31,410.5,414.5,410,412,409023,1476
儒鴻,2025/11/3,415.5,418,412.5,416.5,209010,1476
儒鴻,2025/11/4,405.5,419.5,405.5,417.5,387200,1476
儒鴻,2025/11/5,410,410,396.5,404.5,434300,1476
儒鴻,2025/11/6,407,417,407,413.5,725111,1476
儒鴻,2025/11/7,447.5,447.5,413,413,2492402,1476
儒鴻,2025/11/10,431.5,447,427.5,443.5,1043526,1476
儒鴻,2025/11/11,426.5,436.5,423,436.5,461200,1476
儒鴻,2025/11/12,426,433.5,425.5,433,306100,1476
儒鴻,2025/11/13,438,439.5,426.5,431,419163,1476
儒鴻,2025/11/14,446.5,470,446.5,450,2658389,1476
儒鴻,2025/11/17,452,456.5,437,453.5,881197,1476
儒鴻,2025/11/18,426,449,426,449,789075,1476
儒鴻,2025/11/19,432.5,440.5,428,435,666229,1476
儒鴻,2025/11/20,420.5,438.5,415,438,941439,1476
儒鴻,2025/11/21,419.5,428.5,415,422.5,434189,1476
儒鴻,2025/11/24,436.5,442.5,422.5,422.5,1358220,1476
儒鴻,2025/11/25,420,433,418,433,737214,1476
儒鴻,2025/11/26,431.5,433,426.5,429.5,664309,1476
儒鴻,2025/11/27,430.5,434,424,431.5,905070,1476
儒鴻,2025/11/28,438.5,441,425,435,540145,1476
儒鴻,2025/12/1,431.5,440,431.5,435,487077,1476
儒鴻,2025/12/2,431,435,427,434,697016,1476
儒鴻,2025/12/3,425,431.5,423.5,431,499200,1476
儒鴻,2025/12/4,427.5,430.5,424,430.5,348039,1476
儒鴻,2025/12/5,419,425.5,410.5,424,1348108,1476
儒鴻,2025/12/8,416,423.5,411.5,419,464025,1476
儒鴻,2025/12/9,398.5,415,398,415,1563428,1476
儒鴻,2025/12/10,393,400,393,398.5,919422,1476
儒鴻,2025/12/11,389,398,388.5,395,840392,1476
儒鴻,2025/12/12,394,400,393,395,632139,1476
儒鴻,2025/12/15,390,396,390,390,533121,1476
儒鴻,2025/12/16,387,391,387,389,662362,1476
儒鴻,2025/12/17,390,394,388,388.5,711107,1476
儒鴻,2025/12/18,385.5,391,384,389,528274,1476
儒鴻,2025/12/19,390.5,393.5,386.5,386.5,712004,1476
儒鴻,2025/12/22,390,393,388,392,477130,1476
儒鴻,2025/12/23,387.5,392,386.5,390,572051,1476
儒鴻,2025/12/24,386,391.5,385.5,387.5,293214,1476
儒鴻,2025/12/26,384,388.5,382,386.5,458247,1476
儒鴻,2025/12/29,384.5,387,383,384,380202,1476
儒鴻,2025/12/30,387.5,389.5,381,385.5,479316,1476
儒鴻,2025/12/31,384.5,389.5,382.5,389.5,535214,1476
儒鴻,2026/1/2,380.5,393.5,380.5,386.5,1077116,1476
儒鴻,2026/1/5,378.5,385,376,381,1308117,1476
儒鴻,2026/1/6,386,388,380,388,1373393,1476
儒鴻,2026/1/7,389,389,380,386,1045140,1476
儒鴻,2026/1/8,404,404.5,387.5,390,1718461,1476
儒鴻,2026/1/9,405.5,419,401,408.5,1965370,1476
儒鴻,2026/1/12,403,411,401.5,411,844178,1476
儒鴻,2026/1/13,396.5,406.5,394,406,847242,1476
儒鴻,2026/1/14,407,408,398,398,861564,1476
儒鴻,2026/1/15,414.5,420,407.5,415,1583416,1476
儒鴻,2026/1/16,420,425,414,419,1369286,1476
儒鴻,2026/1/19,419.5,419.5,411,414,965161,1476
儒鴻,2026/1/20,421,422,412.5,419.5,624361,1476
儒鴻,2026/1/21,416,419.5,410,414.5,726091,1476
儒鴻,2026/1/22,419,423,416.5,419,522100,1476
儒鴻,2026/1/23,407.5,418.5,404.5,418,772767,1476
儒鴻,2026/1/26,413,414.5,407.5,409,661608,1476
儒鴻,2026/1/27,411,415.5,409,413,345123,1476
儒鴻,2026/1/28,406,413,404.5,413,317204,1476
儒鴻,2026/1/29,406,407.5,401.5,405.5,361078,1476
儒鴻,2026/1/30,397,403.5,396.5,402.5,784290,1476
儒鴻,2026/2/2,396,398.5,392,396,333066,1476
儒鴻,2026/2/3,406.5,410,398,398,588500,1476
儒鴻,2026/2/4,399.5,409.5,399.5,405,411103,1476
儒鴻,2026/2/5,413,424,402,404.5,1618839,1476
儒鴻,2026/2/6,417,419,406.5,415,614273,1476
儒鴻,2026/2/9,424,426,416,421,1153555,1476
儒鴻,2026/2/10,429,432,422.5,428,944327,1476
儒鴻,2026/2/11,426,431,424,431,830249,1476
儒鴻,2026/2/23,437.5,441.5,405,416.5,1994607,1476
儒鴻,2026/2/24,432,434.5,419.5,434.5,1467209,1476
儒鴻,2026/2/25,424,431.5,420.5,430,957551,1476
儒鴻,2026/2/26,423,433,416.5,423.5,15326387,1476
儒鴻,2026/3/2,414.5,426,402,402,1045104,1476
儒鴻,2026/3/3,405,417,403,409.5,809168,1476
儒鴻,2026/3/4,388,400.5,388,396.5,1336335,1476
儒鴻,2026/3/5,395,398,390,395.5,858049,1476
儒鴻,2026/3/6,394,399.5,390,391,542039,1476
儒鴻,2026/3/9,381,387.5,376,381,859109,1476
儒鴻,2026/3/10,372,392,371.5,390,1097256,1476
儒鴻,2026/3/11,381.5,382.5,370,373,795220,1476
儒鴻,2026/3/12,378,381,375,376,512100,1476
儒鴻,2026/3/13,372,377.5,369,372.5,542001,1476
儒鴻,2026/3/16,369.5,374.5,366.5,372.5,686493,1476
儒鴻,2026/3/17,371,373,364.5,371.5,942800,1476
儒鴻,2026/3/18,392,392,380,389.5,1660646,1476
儒鴻,2026/3/19,372.5,391.5,372,391,2137305,1476
儒鴻,2026/3/20,367.5,371.5,364,371,1300146,1476
儒鴻,2026/3/23,355.5,365,354,361.5,886252,1476
儒鴻,2026/3/24,348,363,347,356,1775801,1476
儒鴻,2026/3/25,346,356,346,355,1393791,1476
儒鴻,2026/3/26,344,348.5,341.5,348,941497,1476
儒鴻,2026/3/27,343.5,345.5,334,343,1919612,1476
儒鴻,2026/3/30,334,342,333,333.5,1679510,1476
儒鴻,2026/3/31,330,336,328,335,1575427,1476
